  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
     0   3532      0       0   3532   3100   2803.36   705.93   2073.24      6
     0   3438      0       0   3438   3049   2865.24   759.75   2082.35      1
     0   3898      0       0   3898   3475   2527.84   590.67   1912.55      0
     0   3606      0       0   3606   3197   2709.09   685.81   1998.70      6
     0   3678      0       0   3678   3235   2737.93   689.85   2024.51      0
     0   3649      0       0   3649   3217   2741.50   685.71   2029.79      5
     0   3618      0       0   3618   3237   2701.97   664.64   2014.48      4
     0   3682      0       0   3682   3329   2683.66   666.13   1993.04      2
     0   3579      0       0   3579   3254   2744.54   665.61   2054.40      2
     0   3565      0       0   3565   3257   2820.24   736.95   2055.51      0
     0   3572      0       0   3572   3276   2749.91   696.09   2027.60      4
     0   3475      0       0   3475   3122   2865.93   735.00   2104.35      6
     0   3527      0       0   3527   3171   2797.81   697.23   2042.87      0
     0   3468      0       0   3468   3181   2828.58   709.50   2089.12      1
     0   3485      0       0   3485   3124   2862.89   732.26   2096.35      0
     0   3519      0       0   3519   3110   2843.09   724.73   2097.71      2
     0   3460      0       0   3460   3082   2871.27   713.11   2135.58      0
     0   3533      0       0   3533   3160   2755.55   679.62   2054.53      4
     0   3509      0       0   3509   3111   2832.74   716.37   2095.64      0
     0   3690      0       0   3690   3267   2696.96   664.07   2010.24      0
     0   3315      0       0   3315   2950   2976.75   748.78   2205.97      0
     0   3623      0       0   3623   3198   2732.88   680.55   2030.05      0
     0   3597      0       0   3597   3185   2750.16   674.67   2054.42      0
     0   3597      0       0   3597   3211   2775.47   704.90   2048.21      6
     0   3530      0       0   3530   3169   2817.05   713.93   2082.69      4
     0   3598      0       0   3598   3214   2748.01   694.33   2032.37      6
     0   3651      0       0   3651   3257   2755.94   685.39   2048.74      4
     0   3662      0       0   3662   3248   2756.89   688.43   2046.33      0
     0   3527      0       0   3527   3150   2836.66   706.63   2106.02      6
     0   3577      0       0   3577   3176   2755.63   690.74   2042.21      6
     0   3457      0       0   3457   3088   2821.07   706.94   2092.27      4
     0   3460      0       0   3460   3093   2804.51   698.54   2083.75      6
     0   3697      0       0   3697   3277   2698.43   669.34   2007.70      2
     0   3608      0       0   3608   3233   2757.05   708.53   2024.83      6
     0   3538      0       0   3538   3146   2729.32   668.27   2037.83      6
     0   3687      0       0   3687   3286   2684.12   668.12   1995.26      4
     0   3664      0       0   3664   3257   2686.01   669.14   1994.17      0
     0   3639      0       0   3639   3228   2703.41   669.21   2012.71      1
     0   3764      0       0   3764   3358   2620.86   634.58   1965.01      6
     0   3697      0       0   3697   3301   2667.80   640.20   2001.39      0
     0   3645      0       0   3645   3236   2657.99   645.55   1991.35      0
     0   3645      0       0   3645   3260   2735.76   674.41   2019.06      0
     0   3582      0       0   3582   3202   2719.14   654.12   2041.48      5
     0   3704      0       0   3704   3291   2628.06   615.83   1987.12      6
     0   3820      0       0   3820   3372   2544.66   609.60   1911.23      4
     0   3501      0       0   3501   3100   2832.63   720.72   2085.93      0
     0   3546      0       0   3546   3164   2795.88   711.29   2061.44      0
     0   3365      0       0   3365   2992   2888.61   691.28   2158.67      0
     0   3655      0       0   3655   3257   2711.90   669.74   2015.75      4
     0   3577      0       0   3577   3237   2783.31   703.58   2053.97      0
     0   3375      0       0   3375   3034   2902.90   748.46   2115.44      0
     0   3627      0       0   3627   3242   2736.60   690.09   2021.48      6
     0   3526      0       0   3526   3151   2774.17   703.29   2048.45      0
     0   3581      0       0   3581   3182   2778.94   689.33   2064.67      6
     0   3574      0       0   3574   3182   2782.14   687.56   2072.28      4
     0   3550      0       0   3550   3156   2809.26   707.16   2076.03      4
     0   3591      0       0   3591   3178   2777.34   687.89   2068.59      0
     0   3468      0       0   3468   3104   2799.55   704.21   2071.04      5
     0   3538      0       0   3538   3167   2814.33   713.47   2077.57      0
     0   3585      0       0   3585   3250   2804.32   709.79   2069.59      4
     0   3455      0       0   3455   3108   2773.06   693.62   2054.81      4
     0   3568      0       0   3568   3194   2788.07   684.82   2080.02      0
     0   3649      0       0   3649   3262   2700.63   670.69   2006.43      0
     0   3592      0       0   3592   3236   2762.19   712.78   2023.00      6
     0   3600      0       0   3600   3197   2728.97   673.07   2030.60      0
     0   3578      0       0   3578   3176   2801.46   708.53   2070.73      6
     0   3689      0       0   3689   3281   2755.74   696.51   2033.15      0
     0   3592      0       0   3592   3176   2777.04   712.64   2042.75      6
     0   3583      0       0   3583   3174   2795.19   731.36   2024.89      4
     0   3783      0       0   3783   3364   2685.34   725.53   1936.58      3
     0   3767      0       0   3767   3332   2654.98   690.51   1941.94      6
     0   3722      0       0   3722   3342   2664.82   656.92   1986.80      0
     0   3563      0       0   3563   3178   2748.39   685.37   2040.62      0
     0   3511      0       0   3511   3172   2772.05   646.80   2095.06      4
     0   3603      0       0   3603   3193   2757.09   685.05   2038.80      4
     0   3609      0       0   3609   3263   2726.91   669.42   2032.60      6
     0   3513      0       0   3513   3123   2758.47   681.81   2053.04      4
     0   3600      0       0   3600   3193   2709.78   656.89   2029.81      0
     0   3614      0       0   3614   3220   2784.33   702.21   2059.85      6
     0   3493      0       0   3493   3120   2838.78   720.80   2091.26      6
