[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  95   1   1   0|   0     0 |  85k  101M|1510859335
  9   6  82   0   3   0|  11M   12M|   0     0 |1510859336
 13  12  72   0   2   0|  21M   21M|   0     0 |1510859337
  5   5  87   1   2   0|  20M   20M|   0    52k|1510859338
  5   5  88   0   1   0|  21M   21M|   0     0 |1510859339
  3   3  91   0   3   0|  22M   22M|   0     0 |1510859340
  3   2  93   0   2   0|  21M   21M|   0     0 |1510859341
  2   2  94   0   1   0|  21M   21M|   0     0 |1510859342
  2   2  93   0   2   0|  20M   21M|   0     0 |1510859343
  3   3  91   0   3   0|  20M   21M|   0    12k|1510859344
  3   3  93   0   2   0|  20M   21M|   0     0 |1510859345
  2   3  92   0   3   0|  20M   21M|   0     0 |1510859346
  3   2  92   0   4   0|  20M   21M|   0     0 |1510859347
  2   2  92   0   4   0|  20M   21M|   0     0 |1510859348
  3   2  93   0   2   0|  21M   22M|   0    12k|1510859349
  3   3  93   0   2   0|  21M   22M|   0     0 |1510859350
  3   2  93   0   3   0|  20M   21M|   0     0 |1510859351
  3   2  93   0   2   0|  21M   21M|   0    52k|1510859352
  3   3  92   0   2   0|  21M   22M|   0     0 |1510859353
  3   3  91   0   2   0|  21M   22M|   0    12k|1510859354
  3   2  93   0   2   0|  21M   21M|   0     0 |1510859355
  2   3  93   0   3   0|  21M   22M|   0     0 |1510859356
  2   3  92   0   3   0|  20M   20M|   0     0 |1510859357
  3   3  92   0   3   0|  21M   21M|   0     0 |1510859358
  2   3  93   0   2   0|  21M   21M|   0    12k|1510859359
  2   3  91   0   4   0|  20M   21M|   0     0 |1510859360
  3   3  91   0   2   0|  21M   22M|   0     0 |1510859361
  2   3  93   0   3   0|  21M   21M|   0     0 |1510859362
  4   4  90   0   2   0|  20M   21M|   0     0 |1510859363
  2   2  94   0   2   0|  21M   21M|   0    12k|1510859364
  2   3  89   0   6   0|  17M   17M|   0     0 |1510859365
  2   3  93   0   2   0|  21M   21M|   0     0 |1510859366
  2   2  92   0   3   0|  19M   19M|   0     0 |1510859367
