[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  92   1   1   0|   0     0 |  31k   10M|1510769123
  2   3  93   0   2   0| 224k 3205k|   0     0 |1510769124
  2   4  89   2   2   0| 263k 3914k|   0    60k|1510769125
  3   4  90   0   3   0| 287k 4358k|   0     0 |1510769126
  3   4  90   0   2   0| 274k 4106k|   0     0 |1510769127
  3   4  91   0   2   0| 277k 4199k|   0     0 |1510769128
  3   4  90   0   2   0| 293k 4405k|   0     0 |1510769129
  3   4  89   2   3   0| 290k 4396k|   0    24k|1510769130
  3   4  91   0   2   0| 291k 4412k|   0     0 |1510769131
  3   4  91   0   2   0| 286k 4333k|   0     0 |1510769132
  3   4  91   0   3   0| 278k 4230k|   0     0 |1510769133
  4   5  90   0   3   0| 296k 4485k|   0     0 |1510769134
  3   4  90   1   3   0| 287k 4346k|   0    16k|1510769135
  4   4  91   0   2   0| 287k 4352k|   0     0 |1510769136
  3   4  91   0   3   0| 287k 4262k|   0     0 |1510769137
  3   4  91   0   2   0| 269k 4065k|   0     0 |1510769138
  3   4  91   0   2   0| 274k 4124k|   0     0 |1510769139
  3   4  89   1   2   0| 286k 4327k|   0    16k|1510769140
  4   4  91   0   2   0| 298k 4532k|   0     0 |1510769141
  3   4  90   0   2   0| 292k 4428k|   0     0 |1510769142
  4   5  90   0   3   0| 297k 4503k|   0     0 |1510769143
  4   5  90   0   3   0| 291k 4418k|   0     0 |1510769144
  3   4  90   1   2   0| 280k 4247k|   0    16k|1510769145
  3   4  91   0   2   0| 269k 4028k|   0  4096B|1510769146
  3   4  92   0   3   0| 280k 4241k|   0     0 |1510769147
  3   4  90   0   2   0| 281k 4265k|   0     0 |1510769148
  4   4  90   0   3   0| 297k 4505k|   0     0 |1510769149
  4   5  90   0   3   0| 290k 4405k|   0     0 |1510769150
  3   4  89   2   3   0| 289k 4388k|   0    16k|1510769151
  3   4  90   0   2   0| 306k 4637k|   0     0 |1510769152
  3   4  90   0   3   0| 291k 4406k|   0     0 |1510769153
  4   4  91   0   2   0| 286k 4329k|   0     0 |1510769154
  3   4  91   0   3   0| 283k 4295k|   0    44k|1510769155
  3   4  89   1   2   0| 282k 4278k|   0    20k|1510769156
  3   4  91   0   2   0| 272k 4130k|   0  4096B|1510769157
  3   4  91   0   2   0| 285k 4326k|   0     0 |1510769158
  3   4  90   0   2   0| 292k 4346k|   0     0 |1510769159
  3   5  90   0   3   0| 280k 4245k|   0     0 |1510769160
  3   4  91   0   2   0| 276k 4187k|   0     0 |1510769161
  3   4  89   1   3   0| 280k 4252k|   0    16k|1510769162
  3   4  91   0   2   0| 269k 4057k|   0     0 |1510769163
  3   5  90   0   3   0| 283k 4283k|   0     0 |1510769164
  4   4  90   0   3   0| 278k 4216k|   0     0 |1510769165
  3   4  91   0   2   0| 285k 4286k|   0     0 |1510769166
  3   4  91   0   2   0| 280k 4252k|   0     0 |1510769167
  3   4  90   1   2   0| 287k 4348k|   0    16k|1510769168
  3   4  90   0   2   0| 284k 4312k|   0     0 |1510769169
  3   4  90   0   2   0| 289k 4375k|   0     0 |1510769170
  3   4  91   0   3   0| 285k 4323k|   0     0 |1510769171
  3   4  91   0   2   0| 285k 4328k|   0     0 |1510769172
  3   4  88   1   2   0| 289k 4388k|   0    16k|1510769173
  4   4  90   0   2   0| 298k 4524k|   0     0 |1510769174
  3   4  90   0   3   0| 290k 4393k|   0     0 |1510769175
  3   4  91   0   3   0| 284k 4319k|   0     0 |1510769176
  4   4  91   0   2   0| 289k 4374k|   0     0 |1510769177
  3   5  89   1   3   0| 280k 4235k|   0    16k|1510769178
  4   5  89   0   3   0| 288k 4375k|   0     0 |1510769179
  3   4  91   0   2   0| 284k 4309k|   0     0 |1510769180
  3   4  91   0   2   0| 267k 4059k|   0     0 |1510769181
  3   4  91   0   2   0| 291k 4335k|   0     0 |1510769182
  4   4  89   2   2   0| 280k 4247k|   0    16k|1510769183
  3   5  90   0   3   0| 275k 4177k|   0     0 |1510769184
  3   4  91   0   3   0| 285k 4325k|   0     0 |1510769185
  3   4  91   0   2   0| 285k 4329k|   0    12k|1510769186
  3   4  91   0   2   0| 291k 4412k|   0     0 |1510769187
  3   4  88   1   2   0| 294k 4454k|   0    24k|1510769188
  4   5  89   0   3   0| 277k 4162k|   0     0 |1510769189
  3   5  91   0   2   0| 265k 3967k|   0     0 |1510769190
  3   4  91   0   2   0| 279k 4242k|   0  8192B|1510769191
  3   4  90   0   3   0| 287k 4351k|   0     0 |1510769192
  3   4  91   0   2   0| 284k 4298k|   0     0 |1510769193
  3   4  84   7   3   0| 294k 4463k|   0    28k|1510769194
  3   4  91   0   2   0| 240k 3591k|   0     0 |1510769195
  3   4  92   0   2   0| 246k 3688k|   0     0 |1510769196
  3   4  91   0   3   0| 289k 4336k|   0     0 |1510769197
  3   4  91   0   2   0| 250k 3711k|   0     0 |1510769198
  3   5  89   2   3   0| 290k 4395k|   0    16k|1510769199
