Throughput,Latency
13169,4.83
13338,4.81
13432,4.76
12904,4.97
13843,4.63
13980,4.58
13288,4.81
13664,4.67
13263,4.81
13168,4.86
14048,4.57
13832,4.62
13784,4.63
13202,4.87
13091,4.88
13266,4.8
13207,4.84
12833,5.02
13837,4.6
13641,4.71
13702,4.67
13037,4.91
12889,4.94
13589,4.72
13761,4.64
14047,4.54
13883,4.64
12995,4.92
13304,4.82
13350,4.78
13057,4.91
13191,4.84
13208,4.83
13507,4.73
13745,4.68
13081,4.86
12982,4.93
13410,4.78
13581,4.7
13344,4.8
13634,4.68
13223,4.84
12545,5.1
13748,4.66
13146,4.86
12937,4.96
13366,4.77
12912,4.96
13281,4.81
12688,5.05
13330,4.78
12787,4.99
13395,4.78
12883,4.97
12879,4.96
13514,4.72
13505,4.76
13244,4.82
13021,4.91
13966,4.6
12974,4.93
13333,4.79
12643,5.05
12961,4.95
13373,4.8
13245,4.83
12787,4.98
12625,5.07
13322,4.8
13626,4.71
13225,4.83
13369,4.78
12867,4.96
13027,4.93
12684,5.02
12822,5.01
13001,4.92
13105,4.87
12780,5.0
12789,4.99
