Throughput,Latency
13197,4.83
13505,4.74
13602,4.72
13215,4.84
13650,4.67
12900,4.95
13400,4.79
12719,5.03
13121,4.87
13466,4.73
12948,4.95
13526,4.75
13306,4.78
13417,4.79
13375,4.77
13123,4.87
12811,4.99
13525,4.75
13163,4.83
12984,4.95
12788,5.0
12506,5.11
12511,5.09
13409,4.77
13129,4.89
13341,4.78
13177,4.85
13371,4.8
12202,5.24
12680,5.05
12902,4.96
13144,4.87
12585,5.05
13105,4.9
13322,4.79
12884,4.98
12779,5.0
13338,4.81
13237,4.82
13917,4.58
13029,4.91
13288,4.83
12777,5.0
12634,5.04
13122,4.88
12895,4.95
13086,4.9
12776,5.02
12430,5.14
12979,4.91
13252,4.85
12741,5.03
13598,4.69
12842,4.97
13467,4.77
13313,4.78
13314,4.82
13408,4.76
12964,4.95
13167,4.83
13220,4.86
13251,4.8
13152,4.87
13295,4.81
13166,4.86
13456,4.75
13303,4.82
11806,5.42
12301,5.2
13245,4.82
13569,4.73
13047,4.9
13860,4.63
13633,4.67
13233,4.83
12679,5.07
13285,4.78
13092,4.91
13704,4.67
13623,4.69
