Throughput,Latency
3999,5.0
3697,5.4
3996,5.0
4132,4.83
4085,4.89
3927,5.09
3977,5.02
3964,5.03
3970,5.04
3897,5.13
4023,4.96
3893,5.12
3876,5.16
3975,5.02
3861,5.17
4013,4.98
3981,5.02
3760,5.31
4016,4.97
3847,5.19
3923,5.09
3889,5.13
3708,5.35
3934,5.12
3645,5.48
3967,5.04
3947,5.06
3956,5.05
3970,5.03
3791,5.26
3924,5.1
3739,5.34
4009,4.98
3921,5.05
3951,5.11
3958,5.03
3912,5.11
4136,4.83
3915,5.11
3956,5.04
3954,5.05
3863,5.17
3992,5.01
3883,5.14
3934,5.09
3830,5.16
3861,5.22
3892,5.13
3922,5.09
3969,5.03
3991,5.0
3706,5.39
3798,5.26
3860,5.18
3738,5.34
3674,5.44
4335,4.61
3814,5.23
3935,5.07
3932,5.03
3925,5.14
3830,5.22
3830,5.22
3894,5.12
3900,5.12
3842,5.2
3932,5.08
3907,5.11
4011,4.98
3882,5.14
4058,4.92
4130,4.84
4114,4.86
3930,5.07
3968,5.04
3927,5.08
3907,5.11
3860,5.18
3938,5.07
3904,5.12
