Throughput,Latency
2522,3.16
2445,3.27
2369,3.37
2421,3.3
2429,3.29
2417,3.3
2404,3.32
2489,3.21
2289,3.49
2411,3.31
2380,3.36
2452,3.26
2377,3.36
2392,3.33
2399,3.33
2446,3.26
2397,3.34
2418,3.3
2438,3.28
2410,3.31
2406,3.32
2553,3.13
2429,3.28
2444,3.27
2378,3.36
2474,3.23
2506,3.19
2468,3.22
2380,3.37
2363,3.38
2437,3.28
2380,3.35
2415,3.31
2367,3.37
2324,3.44
2322,3.43
2397,3.34
2388,3.36
2332,3.42
2336,3.42
2419,3.3
2459,3.24
2479,3.22
2357,3.4
2270,3.52
2397,3.32
2309,3.47
2416,3.3
2414,3.31
2314,3.45
2359,3.39
2432,3.28
2430,3.29
2372,3.38
2288,3.49
2334,3.43
2308,3.45
2389,3.34
2338,3.42
2452,3.26
2295,3.48
2375,3.36
2384,3.36
2567,3.11
2395,3.33
2447,3.26
2455,3.25
2503,3.19
2414,3.32
2449,3.26
2421,3.3
2522,3.17
2422,3.3
2520,3.17
2327,3.43
2407,3.31
2425,3.29
2424,3.3
2324,3.43
2227,3.59
