  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
 46702      0      0       0  46702  46702   2898.49   349.51   2525.64      6
  5232      0      0       0   5232   5232   3020.85   344.13   2653.64      6
  5772      0      0       0   5772   5772   2656.11   280.28   2358.79      0
  5694      0      0       0   5694   5694   2683.59   257.53   2409.90      0
  5645      0      0       0   5645   5645   2715.82   261.72   2435.62      0
  5668      0      0       0   5668   5668   2747.53   286.09   2441.64      0
  5582      0      0       0   5582   5582   2780.87   300.03   2463.00      0
  5482      0      0       0   5482   5482   2860.37   346.81   2494.55      0
  5587      0      0       0   5587   5587   2825.41   311.02   2494.97     12
  5448      0      0       0   5448   5448   2899.98   313.81   2561.62      0
  5498      0      0       0   5498   5498   2833.97   318.47   2484.23      0
  5613      0      0       0   5613   5613   2764.42   269.52   2478.25     12
  5441      0      0       0   5441   5441   2852.38   352.88   2483.04      0
  5567      0      0       0   5567   5567   2744.33   290.61   2437.43      0
  5681      0      0       0   5681   5681   2696.83   259.50   2421.09      0
  5723      0      0       0   5723   5723   2715.23   290.06   2408.36      0
  5657      0      0       0   5657   5657   2740.92   277.66   2444.11      0
  5680      0      0       0   5680   5680   2740.20   281.02   2441.41      6
  5577      0      0       0   5577   5577   2791.49   303.89   2468.61      8
  5710      0      0       0   5710   5710   2741.37   295.17   2428.43      0
  5773      0      0       0   5773   5773   2720.57   288.34   2414.36      0
  5659      0      0       0   5659   5659   2779.00   324.36   2437.15      0
  5597      0      0       0   5597   5597   2815.56   298.82   2499.55      0
  5661      0      0       0   5661   5661   2743.55   293.87   2430.25      1
  5777      0      0       0   5777   5777   2728.85   299.58   2411.19      5
  5717      0      0       0   5717   5717   2775.57   321.25   2434.38      0
  5786      0      0       0   5786   5786   2757.11   305.31   2429.59      0
  5635      0      0       0   5635   5635   2762.80   317.29   2422.38      0
  5502      0      0       0   5502   5502   2834.68   323.85   2491.16      0
  5208      0      0       0   5208   5208   3077.33   439.16   2605.21      0
  5437      0      0       0   5437   5437   2889.75   347.40   2515.85      0
  5684      0      0       0   5684   5684   2740.79   292.65   2429.40      1
  5908      0      0       0   5908   5908   2688.13   278.78   2391.86      0
  5601      0      0       0   5601   5601   2767.44   323.05   2424.33      0
  5636      0      0       0   5636   5636   2792.51   319.33   2453.89      1
  5875      0      0       0   5875   5875   2673.45   269.75   2387.82      0
  5577      0      0       0   5577   5577   2805.46   302.74   2485.92      0
  5753      0      0       0   5753   5753   2718.06   302.17   2398.39      0
  5799      0      0       0   5799   5799   2701.99   282.70   2402.53      0
  5632      0      0       0   5632   5632   2787.07   326.83   2440.56      0
  5739      0      0       0   5739   5739   2712.54   284.89   2410.42      3
  5846      0      0       0   5846   5846   2657.73   268.43   2373.83      0
  5440      0      0       0   5440   5440   2891.92   360.35   2515.60      0
  5733      0      0       0   5733   5733   2708.29   272.48   2419.89      1
  5795      0      0       0   5795   5795   2687.85   265.83   2406.93      4
  5256      0      0       0   5256   5256   3162.11   434.48   2711.94      0
  5455      0      0       0   5455   5455   2758.33   350.26   2388.85      0
  5727      0      0       0   5727   5727   2753.06   304.75   2430.61      0
  5709      0      0       0   5709   5709   2752.38   299.32   2436.76      0
  5809      0      0       0   5809   5809   2691.07   272.94   2402.17     12
  5519      0      0       0   5519   5519   2754.26   316.29   2421.15      0
  5495      0      0       0   5495   5495   2843.34   333.35   2493.78      5
  5616      0      0       0   5616   5616   2781.67   330.58   2432.72      0
  5671      0      0       0   5671   5671   2746.54   306.87   2423.32      6
  5789      0      0       0   5789   5789   2721.24   290.84   2414.17      0
  5835      0      0       0   5835   5835   2691.48   283.52   2391.14      0
  5664      0      0       0   5664   5664   2755.69   301.85   2436.63      0
  5597      0      0       0   5597   5597   2830.41   337.34   2474.91      0
  5754      0      0       0   5754   5754   2706.10   278.32   2410.67      0
  5673      0      0       0   5673   5673   2782.27   296.34   2459.89      0
  5596      0      0       0   5596   5596   2758.42   296.38   2443.85      0
  5714      0      0       0   5714   5714   2742.67   305.83   2414.56      8
