[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  7  10  78   0   5   0|   0     0 |3033B  820k|1511012857
  2   3  93   0   3   0| 667k  625k|   0     0 |1511012858
  2   4  93   0   3   0| 686k  622k|   0     0 |1511012859
  2   3  93   0   3   0| 685k  622k|   0    20k|1511012860
  2   4  90   1   2   0| 750k  680k|   0    44k|1511012861
  2   4  93   0   3   0| 711k  644k|   0     0 |1511012862
  2   3  92   0   3   0| 744k  675k|   0     0 |1511012863
  2   4  93   0   2   0| 714k  651k|   0     0 |1511012864
  2   3  92   0   3   0| 738k  666k|   0    32k|1511012865
  2   4  92   1   2   0| 667k  605k|   0    12k|1511012866
  2   3  93   0   3   0| 746k  679k|   0     0 |1511012867
  2   4  92   0   3   0| 749k  678k|   0     0 |1511012868
  2   3  92   0   2   0| 722k  655k|   0     0 |1511012869
  2   4  92   0   3   0| 749k  680k|   0     0 |1511012870
  2   3  93   0   2   0| 705k  640k|   0     0 |1511012871
  2   4  90   2   3   0| 737k  667k|   0    12k|1511012872
  2   4  93   0   2   0| 719k  653k|   0     0 |1511012873
  2   3  92   0   3   0| 671k  610k|   0     0 |1511012874
  2   4  92   0   3   0| 712k  646k|   0     0 |1511012875
  2   3  93   0   2   0| 712k  644k|   0     0 |1511012876
  2   4  92   1   3   0| 694k  631k|   0  8192B|1511012877
  2   4  92   1   3   0| 733k  663k|   0  4096B|1511012878
  2   4  92   0   3   0| 771k  701k|   0     0 |1511012879
  2   4  92   0   3   0| 745k  677k|   0  4096B|1511012880
  2   4  93   0   2   0| 677k  613k|   0     0 |1511012881
  2   3  92   0   3   0| 741k  673k|   0     0 |1511012882
  2   3  90   1   3   0| 718k  651k|   0    12k|1511012883
  2   4  92   0   3   0| 792k  717k|   0     0 |1511012884
  2   4  92   0   3   0| 741k  673k|   0     0 |1511012885
  2   3  93   0   3   0| 671k  609k|   0     0 |1511012886
  2   4  92   0   3   0| 750k  680k|   0     0 |1511012887
  2   4  90   2   3   0| 705k  640k|   0    12k|1511012888
  2   3  93   0   2   0| 748k  680k|   0     0 |1511012889
  2   4  92   0   3   0| 753k  682k|   0    12k|1511012890
  2   3  92   0   2   0| 746k  676k|   0     0 |1511012891
  2   4  92   0   3   0| 716k  649k|   0     0 |1511012892
  2   3  92   0   2   0| 712k  647k|   0     0 |1511012893
  2   4  90   2   3   0| 782k  710k|   0    20k|1511012894
  2   4  92   0   3   0| 757k  688k|   0     0 |1511012895
  2   4  93   0   2   0| 668k  605k|   0     0 |1511012896
  2   4  92   0   3   0| 759k  687k|   0     0 |1511012897
