Throughput,Latency
3011,21.26
3120,20.49
3189,20.09
3174,20.15
3172,20.16
3174,20.12
3124,20.49
3071,20.85
3040,20.98
3124,20.56
3129,20.45
3147,20.29
3081,20.75
3154,20.31
3044,20.99
3040,21.07
3110,20.56
3134,20.39
3018,21.21
3064,20.86
2944,21.74
3008,21.28
3007,21.26
3069,20.9
3002,21.2
3014,21.28
3041,21.06
2991,21.39
3051,20.98
2995,21.35
2994,21.38
3040,20.97
2979,21.53
3039,21.04
3013,21.23
3081,20.76
2966,21.59
3044,21.03
3147,20.31
3091,20.68
3023,21.16
3015,21.25
3089,20.68
3040,21.04
3057,20.91
3085,20.81
3002,21.26
2994,21.41
2968,21.52
3087,20.76
3000,21.31
3022,21.18
2951,21.64
3027,21.14
3000,21.36
3024,21.12
3098,20.66
3052,20.99
3188,20.07
3035,21.09
2989,21.41
3096,20.6
3060,20.92
3170,20.21
3252,19.65
3179,20.14
3177,20.18
3182,20.1
3106,20.53
3073,20.87
3130,20.42
3194,20.07
3200,19.97
3104,20.6
3146,20.35
3136,20.38
3203,19.97
3015,21.21
3047,21.01
3126,20.47
