SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
9003,0,0,0,9003,9003,3212.19,377.31,2818.02,8
8244,0,0,0,8244,8244,3362.32,402.77,2930.82,0
9030,0,0,0,9030,9030,3109.76,356.65,2731.94,10
8962,0,0,0,8962,8962,3158.61,326.19,2813.18,0
9420,0,0,0,9420,9420,3100.39,347.67,2728.58,0
9142,0,0,0,9142,9142,3149.84,413.78,2718.35,0
8448,0,0,0,8448,8448,3414.67,375.60,3014.51,0
9143,0,0,0,9143,9143,3103.19,346.01,2739.30,0
9155,0,0,0,9155,9155,3128.69,330.19,2778.99,0
8772,0,0,0,8772,8772,3268.24,415.00,2837.27,0
9410,0,0,0,9410,9410,3076.07,345.15,2712.52,1
8431,0,0,0,8431,8431,3355.85,404.09,2934.08,0
8602,0,0,0,8602,8602,3376.66,426.93,2930.49,0
9619,0,0,0,9619,9619,3103.23,377.00,2711.43,0
9554,0,0,0,9554,9554,3027.35,308.33,2701.71,0
9322,0,0,0,9322,9322,3013.07,294.47,2700.46,0
8859,0,0,0,8859,8859,3216.23,348.77,2846.92,0
9459,0,0,0,9459,9459,3102.85,329.53,2753.35,0
9195,0,0,0,9195,9195,3081.18,281.46,2760.32,0
9139,0,0,0,9139,9139,3124.90,329.18,2777.55,6
9284,0,0,0,9284,9284,3072.60,303.17,2750.99,0
9494,0,0,0,9494,9494,2969.31,278.12,2674.01,7
9021,0,0,0,9021,9021,3189.16,361.68,2811.25,7
8706,0,0,0,8706,8706,3172.05,280.61,2863.50,5
9504,0,0,0,9504,9504,2970.12,287.06,2666.39,0
9622,0,0,0,9622,9622,2938.29,364.50,2556.38,0
8989,0,0,0,8989,8989,3162.71,335.05,2812.17,4
8924,0,0,0,8924,8924,3220.81,379.81,2821.31,21
9664,0,0,0,9664,9664,2968.82,320.31,2631.04,0
8938,0,0,0,8938,8938,3162.01,358.25,2785.85,18
9315,0,0,0,9315,9315,3062.35,335.14,2708.07,2
9586,0,0,0,9586,9586,3033.20,317.53,2697.54,7
9351,0,0,0,9351,9351,3077.85,282.51,2770.30,0
9508,0,0,0,9508,9508,2991.91,287.07,2685.76,0
9217,0,0,0,9217,9217,3100.17,336.45,2744.52,10
8553,0,0,0,8553,8553,3372.63,444.71,2908.67,8
9469,0,0,0,9469,9469,3056.72,320.04,2718.12,0
9167,0,0,0,9167,9167,3185.57,359.05,2807.26,1
9390,0,0,0,9390,9390,3041.25,306.57,2711.81,0
9170,0,0,0,9170,9170,3121.05,316.36,2787.67,15
8671,0,0,0,8671,8671,3289.17,379.69,2890.27,20
8691,0,0,0,8691,8691,3288.39,380.22,2886.83,0
9210,0,0,0,9210,9210,3172.13,349.48,2805.73,13
8806,0,0,0,8806,8806,3209.95,409.66,2779.93,5
8432,0,0,0,8432,8432,3436.22,399.09,3018.99,0
9039,0,0,0,9039,9039,3231.40,389.13,2818.85,0
8698,0,0,0,8698,8698,3342.75,435.43,2884.69,2
8341,0,0,0,8341,8341,3388.09,400.43,2965.70,0
8998,0,0,0,8998,8998,3209.83,361.06,2831.84,0
8474,0,0,0,8474,8474,3367.21,381.30,2966.05,4
8411,0,0,0,8411,8411,3366.21,379.04,2962.76,4
9000,0,0,0,9000,9000,3228.09,415.89,2793.88,0
8830,0,0,0,8830,8830,3288.92,354.13,2912.23,0
8204,0,0,0,8204,8204,3487.73,433.35,3029.97,0
8649,0,0,0,8649,8649,3243.70,350.93,2873.24,0
8624,0,0,0,8624,8624,3328.76,391.58,2916.69,0
8418,0,0,0,8418,8418,3387.98,395.68,2972.76,0
8749,0,0,0,8749,8749,3307.39,336.67,2950.51,0
8544,0,0,0,8544,8544,3447.27,493.43,2930.01,0
8879,0,0,0,8879,8879,3253.93,390.66,2843.29,0
8547,0,0,0,8547,8547,3403.65,420.42,2960.13,8
8628,0,0,0,8628,8628,3371.15,348.79,2998.35,9
8287,0,0,0,8287,8287,3427.61,369.04,3036.21,1
9058,0,0,0,9058,9058,3216.28,392.10,2804.11,13
8350,0,0,0,8350,8350,3429.93,393.08,3015.29,20
8497,0,0,0,8497,8497,3443.79,480.35,2939.25,7
9517,0,0,0,9517,9517,2999.52,318.92,2661.11,0
9112,0,0,0,9112,9112,3146.28,361.39,2764.13,5
8606,0,0,0,8606,8606,3338.45,403.17,2914.24,7
9289,0,0,0,9289,9289,3154.63,354.21,2779.37,1
8708,0,0,0,8708,8708,3347.68,371.92,2940.64,0
7939,0,0,0,7939,7939,3597.78,479.96,3094.86,5
7938,0,0,0,7938,7938,3814.27,503.04,3283.52,0
9146,0,0,0,9146,9146,3162.62,337.95,2802.61,1
8809,0,0,0,8809,8809,3283.00,405.94,2856.96,0
8279,0,0,0,8279,8279,3444.24,377.13,3046.17,0
9403,0,0,0,9403,9403,3065.30,299.71,2747.85,0
9779,0,0,0,9779,9779,3005.79,338.15,2647.18,0
8728,0,0,0,8728,8728,3332.63,381.33,2933.43,7
8367,0,0,0,8367,8367,3455.45,428.83,2980.71,11
