Throughput,Latency
1722,4.64
1803,4.43
1715,4.66
1661,4.8
1711,4.68
1781,4.48
1769,4.51
1638,4.88
1660,4.81
1693,4.72
1679,4.76
1730,4.63
1763,4.51
1743,4.58
1720,4.65
1690,4.72
1713,4.67
1793,4.46
1820,4.39
1724,4.64
1697,4.7
1670,4.78
1642,4.87
1660,4.81
1696,4.72
1666,4.8
1747,4.57
1681,4.75
1734,4.6
1669,4.79
1677,4.76
1689,4.74
1698,4.7
1676,4.77
1714,4.67
1686,4.73
1696,4.69
1651,4.85
1734,4.61
1706,4.69
1695,4.7
1635,4.89
1716,4.66
1689,4.73
1636,4.88
1651,4.84
1726,4.63
1712,4.68
1649,4.83
1634,4.89
1703,4.7
1670,4.79
1718,4.65
1733,4.63
1731,4.61
1726,4.63
1651,4.84
1719,4.63
1686,4.75
1716,4.66
1609,4.96
1634,4.88
1676,4.78
1652,4.84
1614,4.94
1687,4.74
1696,4.7
1719,4.65
1726,4.63
1700,4.71
1721,4.64
1717,4.65
1689,4.74
1661,4.81
1682,4.75
1643,4.85
1696,4.73
1692,4.71
1720,4.66
1724,4.63
