Throughput,Latency
8131,0.98
8051,0.99
8051,0.99
7859,1.01
8037,1.0
8286,0.96
8041,0.99
8299,0.96
7668,1.04
7765,1.03
8044,0.99
8343,0.95
7809,1.02
8043,0.99
7904,1.0
7892,1.02
8222,0.97
8259,0.97
8274,0.96
7577,1.05
7544,1.05
7906,1.01
7842,1.02
8184,0.97
7929,1.0
8411,0.95
7980,0.99
8128,0.97
7774,1.03
7882,1.02
7636,1.04
7123,1.12
7422,1.08
7162,1.11
7296,1.09
6948,1.14
7211,1.11
7590,1.05
8099,0.98
7280,1.09
7881,1.01
7462,1.06
7198,1.1
8047,0.99
7390,1.08
7391,1.07
7317,1.09
7427,1.07
7653,1.04
7917,1.0
7434,1.07
7517,1.06
7793,1.02
7750,1.03
7675,1.04
8258,0.96
7402,1.08
7734,1.03
7761,1.02
7578,1.06
7858,1.01
7491,1.07
7888,1.01
7805,1.02
7560,1.06
7722,1.03
8130,0.98
7346,1.08
7713,1.03
7797,1.02
7921,1.01
7629,1.04
8162,0.98
7784,1.02
7955,1.0
7351,1.08
7600,1.05
7445,1.07
7949,1.0
7649,1.03
