Throughput,Latency
13380,2.38
12992,2.47
13340,2.39
12841,2.48
12543,2.55
12570,2.55
12937,2.48
12796,2.5
12195,2.62
13102,2.43
12659,2.52
12893,2.48
12601,2.55
13137,2.43
13493,2.37
12953,2.46
12595,2.54
12890,2.47
12898,2.48
12785,2.5
12737,2.51
12795,2.49
13336,2.39
12854,2.5
13143,2.42
13114,2.45
12851,2.47
13557,2.37
13008,2.46
13140,2.43
13256,2.41
13118,2.43
13240,2.41
13173,2.44
12804,2.49
12630,2.52
13288,2.42
12539,2.55
12957,2.46
12563,2.55
13329,2.4
12940,2.48
12505,2.54
12898,2.48
13768,2.33
13080,2.43
13227,2.43
13466,2.36
13184,2.44
13239,2.41
12952,2.47
13436,2.38
13581,2.36
13582,2.35
13543,2.36
13136,2.42
13813,2.33
13256,2.4
13421,2.38
13794,2.32
13837,2.32
13497,2.37
13679,2.33
13294,2.4
12931,2.48
13113,2.44
13414,2.38
13023,2.46
13356,2.39
13106,2.44
12767,2.51
13321,2.39
13804,2.32
13400,2.38
12874,2.49
12958,2.47
13389,2.38
12556,2.54
12507,2.56
12428,2.57
