MW host,Average Throughput,Std Throughput,Average Response Time,Std Response Time,Average Queue Time,Std Queue Time,Average Queue Length,Std Queue Length,Average Server Time,Std Server Time
1,2574.6625,183.50195993275707,1.9367249583333332,0.0739571712541426,0.07126183333333333,0.020861999706913745,0.13333333333333333,0.6898345363833046,1.8444370416666667,0.062547057457973
2,2462.920833333333,68.66355716815623,2.0852261666666667,0.05379762440017044,0.06728037499999999,0.01940067868224176,0.21666666666666667,0.9164542672653351,1.9982916666666668,0.047981826629989295
Total,5037.583333333333,207.66861207396087,2.0109755625,0.09847768877850879,0.06927110416666667,0.020221987223175232,0.35,1.1214903413645874,1.9213643541666667,0.09503091141970872
