Throughput,Latency
4873,4.06
5227,3.85
5062,3.95
5096,3.91
4882,4.08
5002,4.0
4611,4.31
4349,4.61
4609,4.32
4981,4.01
4785,4.17
4909,4.06
4515,4.43
5031,3.97
4987,4.01
4880,4.08
5119,3.9
5340,3.74
4866,4.11
4520,4.41
4571,4.36
4135,4.84
5080,3.93
4986,4.0
5007,3.99
4741,4.21
5000,3.99
4833,4.13
5347,3.73
5023,3.97
4520,4.39
4938,4.07
4962,4.02
5308,3.76
5033,3.96
5074,3.93
4218,4.72
4539,4.4
4677,4.28
3377,5.9
4713,4.25
4841,4.12
5013,3.96
5094,3.91
4937,4.07
5125,3.9
4878,4.08
4921,4.06
5118,3.9
4859,4.11
4549,4.39
4486,4.44
4889,4.07
3010,6.67
4334,4.57
4936,4.08
4924,4.05
5184,3.85
5131,3.89
4937,4.02
4933,4.06
4806,4.17
5169,3.85
4782,4.18
3677,5.4
5359,3.74
4411,4.53
5098,3.92
4952,4.03
4728,4.21
5321,3.75
5348,3.73
5439,3.68
5452,3.66
4766,4.19
5306,3.76
5133,3.89
4779,4.18
4869,4.1
5185,3.85
