Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,4441.441666666667,405.14108903234586,0.44595833333333335,0.04181947572019352
2,903.3416666666667,65.93086220695783,2.2171250000000002,0.16431060812200352
3,3651.079166666667,348.9541906600621,0.5445416666666667,0.05052649925452695
Total,8995.8625,638.6129859846266,1.0692083333333333,0.8196334272990798
