Throughput,Latency
10649,5.96
10902,5.89
10399,6.15
10743,5.94
10210,6.27
9977,6.4
10228,6.27
10740,5.95
10816,5.92
9867,6.47
9539,6.72
10904,5.86
11055,5.8
10228,6.24
10728,5.96
10347,6.19
10353,6.18
10595,6.03
10462,6.11
9593,6.67
10567,6.06
9642,6.62
10663,5.99
10192,6.29
9170,6.98
9189,6.95
10165,6.29
10568,6.06
9941,6.42
10490,6.11
9378,6.78
10179,6.32
9176,6.96
9960,6.4
9229,6.97
8577,7.44
9476,6.77
10483,6.1
9479,6.74
9970,6.41
10060,6.35
9653,6.64
10057,6.36
9650,6.64
9741,6.56
10132,6.3
9239,6.94
9385,6.81
9523,6.69
10025,6.4
9363,6.84
9728,6.56
9584,6.63
9832,6.54
9457,6.77
9767,6.53
8673,7.39
10339,6.19
9401,6.8
9814,6.52
9840,6.5
9415,6.79
8820,7.25
9808,6.52
10054,6.36
9889,6.44
9977,6.43
9037,6.86
8304,7.95
9160,6.99
9187,6.95
9218,6.94
8067,7.54
9615,6.98
8881,7.2
8694,7.37
9182,6.97
9483,6.73
9231,6.87
9336,6.88
