Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,4944.3625,655.856205099702,0.8177083333333334,0.11488468993070486
2,4369.620833333333,582.9660579045394,0.9262083333333333,0.12780492429885035
Total,9313.983333333334,1191.2264765985988,0.8719583333333333,0.1329837383646972
