  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
 16572      0      0       0  16572  16572    523.63    23.87    469.28      0
  1935      0      0       0   1935   1935    590.57    11.83    537.80      0
  2051      0      0       0   2051   2051    513.23    20.13    466.48      0
  2042      0      0       0   2042   2042    534.13    12.42    505.85      0
  2021      0      0       0   2021   2021    523.89    12.51    479.48      0
  2058      0      0       0   2058   2058    530.76    12.27    501.77      0
  2002      0      0       0   2002   2002    516.19    12.36    477.50      0
  2089      0      0       0   2089   2089    487.39    13.25    458.69      0
  1872      0      0       0   1872   1872    576.10    12.75    544.77      0
  1828      0      0       0   1828   1828    608.95    12.15    527.60      0
  2008      0      0       0   2008   2008    534.44    12.36    505.79      0
  2010      0      0       0   2010   2010    539.46    12.62    510.98      1
  1888      0      0       0   1888   1888    585.60    18.99    516.39      0
  1982      0      0       0   1982   1982    543.18    15.87    511.27      0
  2072      0      0       0   2072   2072    534.82    11.36    508.59      0
  2101      0      0       0   2101   2101    530.80    11.92    499.16      0
  2108      0      0       0   2108   2108    522.94    10.85    492.79      0
  1973      0      0       0   1973   1973    570.80    11.99    541.65      0
  1925      0      0       0   1925   1925    581.78    13.10    553.23      0
  1870      0      0       0   1870   1870    592.91    12.65    563.60      0
  1856      0      0       0   1856   1856    583.03    11.86    556.01      0
  1882      0      0       0   1882   1882    611.75    12.34    566.88      0
  1867      0      0       0   1867   1867    608.45    25.76    567.20      0
  1977      0      0       0   1977   1977    562.04    11.95    535.14      0
  1850      0      0       0   1850   1850    602.56    11.94    575.05      0
  1926      0      0       0   1926   1926    577.26    11.50    550.81      0
  1984      0      0       0   1984   1984    543.56    12.77    509.05      0
  2076      0      0       0   2076   2076    522.60    11.72    496.21      0
  2071      0      0       0   2071   2071    522.37    12.89    493.97      0
  2070      0      0       0   2070   2070    508.51    11.49    481.66      1
  2055      0      0       0   2055   2055    506.58    11.53    468.57      0
  2088      0      0       0   2088   2088    530.99    10.99    505.36      0
  2062      0      0       0   2062   2062    528.26    11.38    501.98      0
  2003      0      0       0   2003   2003    539.66    11.47    511.70      0
  2053      0      0       0   2053   2053    526.73    11.69    499.54      0
  1960      0      0       0   1960   1960    549.88    12.45    521.58      0
  2111      0      0       0   2111   2111    522.95    11.46    496.84      0
  1986      0      0       0   1986   1986    545.64    11.77    518.90      0
  2016      0      0       0   2016   2016    540.66    11.37    512.36      1
  1956      0      0       0   1956   1956    547.14    11.82    520.17      0
  2075      0      0       0   2075   2075    525.15    10.95    499.71      0
  2056      0      0       0   2056   2056    538.98    11.89    511.33      0
  2041      0      0       0   2041   2041    539.48    11.28    513.06      0
  1971      0      0       0   1971   1971    534.75    12.15    507.37      0
  2069      0      0       0   2069   2069    492.95    11.66    466.72      0
  1996      0      0       0   1996   1996    520.48    11.26    490.06      0
  2105      0      0       0   2105   2105    505.81    11.32    480.08      0
  2002      0      0       0   2002   2002    542.70    12.24    514.91      0
  1980      0      0       0   1980   1980    549.85    12.51    520.97      0
  2009      0      0       0   2009   2009    546.85    12.24    517.93      0
  2034      0      0       0   2034   2034    535.03    11.12    508.85      0
  2045      0      0       0   2045   2045    521.49    11.12    495.63      0
  2383      0      0       0   2383   2383    554.45    11.78    526.33      0
  1930      0      0       0   1930   1930    543.28    11.80    516.99      0
  1931      0      0       0   1931   1931    552.75    15.20    522.06      0
  1900      0      0       0   1900   1900    572.20    20.49    528.24      0
  2144      0      0       0   2144   2144    480.11    12.03    452.43      0
  2280      0      0       0   2280   2280    443.76    11.50    416.83      0
  2157      0      0       0   2157   2157    469.77    15.01    417.83      0
  2301      0      0       0   2301   2301    433.69    11.19    407.92      0
  2031      0      0       0   2031   2031    483.22    11.74    456.82      0
  2003      0      0       0   2003   2003    532.49    12.13    502.57      0
  2084      0      0       0   2084   2084    519.98    11.16    494.15      0
  2175      0      0       0   2175   2175    476.71    11.78    449.75      0
  2109      0      0       0   2109   2109    497.51    16.65    463.05      0
  1975      0      0       0   1975   1975    493.45    20.46    457.67      0
  2168      0      0       0   2168   2168    480.41    11.51    448.69      0
  2123      0      0       0   2123   2123    463.93    11.04    438.29      0
  2126      0      0       0   2126   2126    489.27    10.60    464.41      0
  1989      0      0       0   1989   1989    551.63    13.90    520.89      0
  2098      0      0       0   2098   2098    527.36    11.06    501.38      0
  1954      0      0       0   1954   1954    556.54    21.16    519.31      0
  2082      0      0       0   2082   2082    524.37    19.83    488.97      0
  2058      0      0       0   2058   2058    530.64    11.74    504.05      0
  2001      0      0       0   2001   2001    534.02    12.66    503.38      0
  2003      0      0       0   2003   2003    543.16    10.62    516.69      0
  2055      0      0       0   2055   2055    525.70    11.48    498.50      0
  2091      0      0       0   2091   2091    523.18    10.90    498.21      0
  1985      0      0       0   1985   1985    536.73    12.83    508.42      0
  2053      0      0       0   2053   2053    539.15    11.83    510.21      0
  2045      0      0       0   2045   2045    520.74    11.50    494.08      0
  1694      0      0       0   1694   1694    543.20    11.73    514.55      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
