Throughput,Latency
6156,0.65
7296,0.54
6086,0.65
5824,0.68
5822,0.68
6313,0.63
6155,0.64
6413,0.62
6670,0.59
5922,0.67
6307,0.63
7821,0.51
7080,0.56
6973,0.57
6623,0.6
7207,0.55
7055,0.56
6576,0.6
6763,0.59
6261,0.63
7080,0.56
6903,0.57
6816,0.58
6674,0.59
6629,0.6
7351,0.54
6341,0.63
7056,0.56
6662,0.59
6702,0.59
7342,0.54
7717,0.51
7768,0.51
7103,0.56
7204,0.55
7260,0.55
6532,0.61
7134,0.56
7531,0.53
6967,0.57
7257,0.55
6570,0.6
6829,0.58
7274,0.54
6912,0.57
6729,0.59
7472,0.53
6706,0.59
6898,0.57
6938,0.57
7609,0.52
7364,0.54
6883,0.58
6623,0.59
7088,0.56
6974,0.57
7197,0.55
7165,0.55
6804,0.58
6949,0.57
6614,0.6
7017,0.57
6747,0.59
6729,0.59
6874,0.58
7085,0.56
7105,0.56
7505,0.53
7000,0.57
7301,0.54
7505,0.53
7206,0.55
7329,0.54
6694,0.59
7280,0.54
7022,0.57
6428,0.62
5638,0.7
7042,0.56
5736,0.69
