Throughput,Latency
2411,3.31
2383,3.35
2389,3.34
2328,3.43
2483,3.21
2496,3.2
2426,3.29
2361,3.37
2420,3.3
2419,3.29
2443,3.28
2463,3.24
2607,3.06
2506,3.19
2469,3.23
2431,3.29
2425,3.3
2478,3.22
2401,3.33
2384,3.35
2466,3.23
2417,3.3
2419,3.3
2437,3.27
2425,3.29
2409,3.31
2455,3.25
2505,3.18
2348,3.41
2384,3.35
2345,3.41
2460,3.24
2452,3.25
2409,3.32
2422,3.3
2406,3.31
2372,3.36
2396,3.33
2407,3.32
2410,3.31
2405,3.31
2411,3.31
2535,3.15
2426,3.28
2463,3.25
2460,3.24
2397,3.32
2451,3.26
2395,3.33
2501,3.19
2553,3.12
2487,3.21
2407,3.31
2454,3.25
2358,3.39
2401,3.33
2415,3.3
2446,3.27
2431,3.28
2340,3.4
2423,3.3
2421,3.29
2464,3.25
2422,3.29
2443,3.27
2444,3.26
2387,3.34
2402,3.32
2393,3.34
2334,3.41
2409,3.32
2420,3.3
2415,3.3
2461,3.25
2436,3.27
2386,3.34
2453,3.25
2497,3.2
2448,3.26
2443,3.26
