Throughput,Latency
6393,4.99
6564,4.87
6480,4.94
6507,4.9
6521,4.91
6318,5.06
6405,4.99
6547,4.88
6538,4.89
6503,4.9
6519,4.91
6320,5.06
6168,5.18
6207,5.15
6113,5.22
6203,5.14
6296,5.09
6303,5.04
6226,5.17
6296,5.07
6492,4.92
6310,5.06
6309,5.07
6250,5.12
6340,5.04
6451,4.95
6530,4.9
6470,4.92
6602,4.86
6412,4.98
6365,5.02
6284,5.09
6331,5.04
6342,5.04
6328,5.04
6512,4.9
6515,4.92
6568,4.86
6424,4.99
6417,4.98
6293,5.06
6325,5.06
6377,5.01
6378,5.01
6361,5.03
6550,4.86
6494,4.93
6441,4.96
6379,4.99
6293,5.05
6556,4.92
6489,4.93
6333,5.05
6575,4.86
6382,5.01
6403,5.0
6418,4.97
6384,5.0
6425,4.99
6309,5.06
6295,5.08
6411,4.98
6389,5.0
6475,4.93
6366,5.01
6394,5.01
6383,4.99
6431,4.99
6271,5.1
6480,4.92
6450,4.96
6446,4.95
6169,5.17
6520,4.9
6348,5.04
6390,5.01
6327,5.04
6232,5.13
6412,4.98
6419,5.0
