Throughput,Latency
8281,1.93
8111,1.98
7849,2.02
7688,2.07
8102,1.98
8133,1.95
8321,1.93
7806,2.03
8042,1.99
6701,2.38
7907,2.01
8251,1.94
8440,1.89
7778,2.04
7958,2.01
7963,2.0
7220,2.21
8472,1.88
7867,2.03
8784,1.82
8295,1.92
8840,1.81
8278,1.93
6663,2.38
7019,2.28
7631,2.09
7481,2.12
7412,2.15
7764,2.05
7669,2.08
7333,2.17
7555,2.11
7130,2.25
7627,2.09
7536,2.1
7223,2.22
7737,2.05
7803,2.04
7023,2.26
7797,2.05
7115,2.24
7148,2.23
7505,2.12
7892,2.01
7425,2.14
7585,2.11
7209,2.2
6983,2.28
7088,2.24
7366,2.17
7502,2.13
7435,2.1
7664,2.12
7662,2.07
7481,2.13
7000,2.28
6735,2.38
7144,2.23
7018,2.27
5970,2.66
7582,2.11
7550,2.12
7417,2.14
7438,2.14
7714,2.06
7106,2.23
7656,2.08
6401,2.5
7873,2.02
7300,2.18
7523,2.11
7879,2.02
7248,2.2
7527,2.11
7362,2.16
7753,2.07
7513,2.12
7207,2.19
7130,2.25
7266,2.19
