Throughput,Latency
7723,2.06
8063,1.96
8281,1.94
8773,1.81
7875,2.03
8269,1.93
7886,2.02
7645,2.09
7781,2.05
7880,2.01
8201,1.95
7976,1.99
8122,1.97
7931,2.01
7208,2.21
8037,1.98
7989,2.0
8159,1.95
8239,1.94
5654,2.81
7780,2.06
8162,1.96
7992,1.99
8159,1.96
7582,2.11
8380,1.9
8435,1.9
7642,2.07
8547,1.88
8060,1.98
8416,1.9
8300,1.93
7867,2.02
7937,2.02
6963,2.29
7780,2.03
8408,1.9
8731,1.83
7847,2.03
7973,2.0
8279,1.93
7662,2.07
7995,2.0
7589,2.1
8165,1.94
8223,1.94
7801,2.05
8565,1.86
8333,1.91
8034,1.98
8180,1.94
8174,1.95
8852,1.8
8469,1.89
8748,1.83
8200,1.95
8361,1.91
8028,1.98
8309,1.92
8728,1.83
8054,1.98
7975,1.99
7883,2.02
8172,1.94
7848,2.03
8173,1.95
8345,1.9
7232,2.22
7981,1.98
7512,2.11
8170,1.97
7966,1.99
8406,1.9
8563,1.87
8045,1.97
7887,2.02
8331,1.92
7758,2.06
7511,2.13
8519,1.87
