Repetition,Client,Subclient,Average Throughput,Std Throughput,Average Latency,Std Latency
1,1,1,2630.875,99.5010813503,12.170375,0.476719920825
1,1,2,2819.4125,193.751288685,11.40275,0.96228627415
1,1,Total,5450.2875,210.050578222,11.7865625,0.508174689483
1,2,1,2653.7,101.057371849,12.06725,0.480903619387
1,2,2,2897.6375,203.337298113,11.1015,1.02013662525
1,2,Total,5551.3375,222.497273131,11.584375,0.541652636949
1,3,1,2556.9125,95.5514565793,12.52075,0.483842151789
1,3,2,2680.8125,194.413632756,11.999,1.06426369627
1,3,Total,5237.725,217.718839419,12.259875,0.587815616811
1,Total,Total,16239.35,580.877840706,11.8769375,0.492650088773
2,1,1,2630.875,99.5010813503,12.170375,0.476719920825
2,1,2,2852.6875,180.377423841,11.254375,0.759023095911
2,1,Total,5483.5625,205.995996259,11.712375,0.45211666398
2,2,1,2653.7,101.057371849,12.06725,0.480903619387
2,2,2,2931.625,205.109379588,10.95725,0.78892327682
2,2,Total,5585.325,217.859597976,11.51225,0.437751663603
2,3,1,2556.9125,95.5514565793,12.52075,0.483842151789
2,3,2,2716.0375,193.897953309,11.84825,1.12093064296
2,3,Total,5272.95,219.289064184,12.1845,0.614537801002
2,Total,Total,16341.8375,590.858985163,11.8030416667,0.444127233626
3,1,1,2499.85,85.5993168079,12.804375,0.442137626062
3,1,2,2844.5375,147.094815177,11.26775,0.667583920672
3,1,Total,5344.3875,159.885282747,12.0360625,0.375806048272
3,2,1,2535.6875,92.3099613026,12.6285,0.509159396593
3,2,2,2920.7,182.952743432,10.9955,0.859556700584
3,2,Total,5456.3875,204.268530991,11.812,0.509624830983
3,3,1,2445.475,83.3134959511,13.08825,0.448146040279
3,3,2,2695.925,157.18462699,11.909375,0.905745854971
3,3,Total,5141.4,166.369924862,12.4988125,0.479054477327
3,Total,Total,15942.175,434.407985771,12.115625,0.348022581089
Total,Total,Total,16174.4541667,296.145895944,11.9318680556,0.23438731621
