Throughput,Latency
1266,3.15
1306,3.06
1330,3.0
1351,2.95
1340,2.98
1323,3.02
1254,3.18
1332,3.0
1219,3.28
1274,3.13
1253,3.17
1273,3.15
1279,3.12
1245,3.21
1377,2.9
1237,3.22
1260,3.1
1292,3.15
1160,3.44
1273,3.14
1318,3.02
1248,3.2
1280,3.12
1181,3.37
1324,3.02
1289,3.1
1310,3.05
1352,2.96
1315,3.03
1374,2.91
1327,3.01
1348,2.96
1342,2.97
1330,3.0
1256,3.17
1343,2.97
1329,3.01
1312,3.04
1287,3.11
1332,2.99
1418,2.82
1369,2.91
1347,2.95
1305,3.07
1306,3.06
1275,3.13
1295,3.08
1292,3.09
1291,3.09
1310,3.04
1338,2.98
1294,3.09
1324,3.01
1336,2.99
1354,2.95
1310,3.04
1279,3.12
1343,2.97
1329,3.01
1223,3.26
1322,3.02
1248,3.2
1236,3.23
1295,3.08
1253,3.18
1227,3.15
1183,3.49
1305,3.06
1317,3.03
1356,2.95
1305,3.06
1350,2.96
1313,3.04
1374,2.91
1366,2.92
1309,3.05
1244,3.19
1308,3.07
1282,3.11
1302,3.07
