[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  95   0   1   0|   0     0 |  33k   35M|1510577634
  8   6  85   0   2   0|3615k 3614k|   0     0 |1510577635
 11  13  75   0   2   0|6671k 6652k|   0     0 |1510577636
  3   3  91   0   2   0|6408k 6419k|   0    64k|1510577637
  4   4  90   0   2   0|7005k 7012k|   0     0 |1510577638
  4   4  91   0   2   0|6352k 6352k|   0     0 |1510577639
  3   3  92   0   3   0|6437k 6438k|   0     0 |1510577640
  3   4  91   0   2   0|6383k 6384k|   0    96k|1510577641
  2   3  93   0   2   0|6385k 6385k|   0     0 |1510577642
  2   3  92   1   3   0|6463k 6463k|   0    28k|1510577643
  3   3  92   0   2   0|6456k 6456k|   0     0 |1510577644
  2   3  92   0   2   0|6508k 6509k|   0     0 |1510577645
  2   4  91   0   3   0|6686k 6683k|   0    16k|1510577646
  3   4  90   0   4   0|6313k 6315k|   0     0 |1510577647
  2   4  92   1   2   0|6665k 6663k|   0    32k|1510577648
  3   4  91   0   2   0|6649k 6652k|   0     0 |1510577649
  3   4  92   0   2   0|6297k 6294k|   0     0 |1510577650
  2   3  92   0   3   0|6692k 6695k|   0     0 |1510577651
  3   3  90   0   4   0|5710k 5709k|   0     0 |1510577652
  2   3  92   0   3   0|6563k 6563k|   0     0 |1510577653
  2   3  92   0   3   0|6639k 6641k|   0    20k|1510577654
  2   3  94   0   2   0|6662k 6661k|   0     0 |1510577655
  2   3  93   0   2   0|6506k 6505k|   0    60k|1510577656
  2   3  94   0   2   0|6354k 6356k|   0     0 |1510577657
  2   3  93   0   2   0|6467k 6467k|   0     0 |1510577658
  2   4  91   0   3   0|6553k 6547k|   0    16k|1510577659
  3   4  91   0   3   0|6491k 6495k|   0     0 |1510577660
  2   3  94   0   1   0|6347k 6349k|   0     0 |1510577661
  2   2  94   0   1   0|6670k 6669k|   0     0 |1510577662
  2   3  94   0   2   0|6404k 6406k|   0     0 |1510577663
  2   3  93   0   2   0|6461k 6460k|   0     0 |1510577664
  2   3  92   0   2   0|6519k 6517k|   0    20k|1510577665
  2   3  92   0   2   0|6297k 6301k|   0    40k|1510577666
  2   3  92   0   3   0|6593k 6594k|   0     0 |1510577667
  2   3  92   0   3   0|6763k 6763k|   0     0 |1510577668
  2   3  92   0   3   0|6651k 6649k|   0     0 |1510577669
  2   3  93   0   2   0|6590k 6591k|   0    28k|1510577670
  2   3  92   0   2   0|6429k 6431k|   0     0 |1510577671
  2   3  94   0   1   0|6363k 6363k|   0     0 |1510577672
  2   3  92   0   3   0|6424k 6424k|   0     0 |1510577673
  2   3  93   0   2   0|6444k 6443k|   0     0 |1510577674
  2   3  92   0   2   0|6489k 6487k|   0    20k|1510577675
  2   3  93   0   2   0|6551k 6552k|   0  8192B|1510577676
  2   3  92   0   3   0|6302k 6302k|   0     0 |1510577677
  2   3  91   0   3   0|6374k 6360k|   0     0 |1510577678
  2   4  90   0   4   0|6177k 6192k|   0     0 |1510577679
  2   3  92   0   3   0|6724k 6723k|   0    28k|1510577680
  2   4  89   0   5   0|6283k 6283k|   0  4096B|1510577681
  2   3  93   0   3   0|6477k 6477k|   0     0 |1510577682
  2   2  93   0   2   0|6392k 6391k|   0     0 |1510577683
  2   3  93   0   3   0|6722k 6718k|   0     0 |1510577684
  2   3  92   0   3   0|6337k 6340k|   0    16k|1510577685
  3   3  92   0   3   0|6433k 6435k|   0     0 |1510577686
  2   3  93   0   2   0|6758k 6758k|   0     0 |1510577687
  2   3  94   0   1   0|6878k 6878k|   0     0 |1510577688
  2   3  92   0   3   0|6548k 6547k|   0     0 |1510577689
  2   4  88   0   6   0|5782k 5783k|   0    16k|1510577690
  2   3  93   0   3   0|6703k 6705k|   0     0 |1510577691
  2   2  89   0   7   0|4534k 4493k|   0     0 |1510577692
  2   3  85   0  11   0|5598k 5595k|   0     0 |1510577693
  2   3  92   0   3   0|6606k 6592k|   0     0 |1510577694
  2   3  92   0   3   0|6394k 6407k|   0     0 |1510577695
  2   3  92   0   3   0|6316k 6324k|   0    16k|1510577696
  2   3  93   0   2   0|6582k 6581k|   0    40k|1510577697
  2   3  93   0   2   0|6755k 6756k|   0     0 |1510577698
  2   3  93   0   2   0|6618k 6618k|   0     0 |1510577699
  2   3  93   0   2   0|6594k 6591k|   0     0 |1510577700
  2   3  92   1   3   0|6244k 6246k|   0    16k|1510577701
  2   3  93   0   2   0|6637k 6633k|   0    16k|1510577702
  2   3  93   0   3   0|6430k 6430k|   0     0 |1510577703
  2   3  93   0   2   0|6260k 6263k|   0     0 |1510577704
  2   3  91   0   4   0|6318k 6320k|   0     0 |1510577705
  2   3  91   0   3   0|6106k 6106k|   0    24k|1510577706
  2   3  91   0   3   0|6212k 6212k|   0     0 |1510577707
  2   3  92   0   3   0|6247k 6247k|   0     0 |1510577708
  2   3  93   0   2   0|6212k 6212k|   0     0 |1510577709
  2   3  92   0   3   0|6333k 6332k|   0     0 |1510577710
  2   3  92   0   2   0|6789k 6791k|   0    16k|1510577711
  2   3  93   0   2   0|6361k 6358k|   0  8192B|1510577712
  2   3  93   0   2   0|6537k 6539k|   0     0 |1510577713
  2   3  93   0   2   0|6349k 6351k|   0     0 |1510577714
  2   3  93   0   2   0|6385k 6386k|   0     0 |1510577715
