Throughput,Latency
1199,3.34
1237,3.23
1239,3.22
1186,3.37
1312,3.03
1226,3.25
1247,3.2
1240,3.21
1254,3.19
1257,3.17
1306,3.06
1268,3.14
1273,3.14
1262,3.16
1292,3.09
1270,3.14
1241,3.21
1203,3.32
1232,3.23
1276,3.13
1272,3.13
1268,3.14
1252,3.18
1273,3.14
1260,3.16
1278,3.13
1283,3.11
1350,2.95
1312,3.04
1321,3.01
1289,3.11
1261,3.16
1266,3.14
1249,3.2
1249,3.19
1260,3.17
1293,3.08
1279,3.12
1293,3.08
1234,3.23
1301,3.06
1281,3.12
1261,3.16
1281,3.12
1227,3.25
1290,3.09
1258,3.17
1228,3.25
1262,3.16
1281,3.12
1236,3.22
1245,3.21
1235,3.22
1258,3.17
1257,3.18
1237,3.22
1231,3.24
1205,3.31
1225,3.25
1227,3.25
1268,3.14
1261,3.16
1243,3.21
1267,3.14
1276,3.13
1257,3.17
1222,3.26
1191,3.35
1259,3.17
1215,3.28
1180,3.38
1288,3.1
1284,3.1
1248,3.2
1277,3.12
1319,3.03
1259,3.17
1284,3.1
1241,3.22
1265,3.14
