Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,6843.345833333334,467.27672848832344,0.5825,0.04189546664644054
2,1607.875,64.59174170305604,2.4869583333333334,0.10114986568332422
3,5850.408333333334,336.317978046139,0.6820833333333333,0.039044997822399535
Total,14301.629166666668,551.8469786532088,1.250513888888889,0.8784115372283646
