[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  4   5  86   1   4   0|   0     0 |  21k 4932k|1510771810
  1   2  95   0   2   0|1110k   75k|   0     0 |1510771811
  1   2  94   0   3   0|1820k  121k|   0     0 |1510771812
  2   2  94   0   2   0|2008k  130k|   0     0 |1510771813
  1   2  94   0   3   0|2032k  133k|   0     0 |1510771814
  2   3  93   0   2   0|2043k  133k|   0     0 |1510771815
  1   2  93   2   2   0|2192k  144k|   0    16k|1510771816
  2   2  94   0   2   0|1924k  124k|   0     0 |1510771817
  1   3  93   0   3   0|2090k  136k|   0     0 |1510771818
  2   2  94   0   2   0|2120k  139k|   0     0 |1510771819
  2   2  93   0   3   0|2108k  137k|   0  4096B|1510771820
  1   2  95   0   2   0|2160k  141k|   0     0 |1510771821
  2   3  89   3   3   0|2167k  142k|   0    12k|1510771822
  2   2  94   0   2   0|2132k  141k|   0     0 |1510771823
  1   2  95   0   2   0|2119k  139k|   0     0 |1510771824
  2   3  92   0   3   0|2106k  138k|   0     0 |1510771825
  1   2  95   0   2   0|2110k  139k|   0     0 |1510771826
  2   2  94   0   2   0|2130k  139k|   0     0 |1510771827
  2   3  88   4   3   0|2124k  139k|   0    12k|1510771828
  1   2  95   0   2   0|2251k  148k|   0     0 |1510771829
  2   2  93   0   3   0|2162k  141k|   0     0 |1510771830
  2   3  93   0   2   0|2247k  148k|   0     0 |1510771831
  1   2  94   0   3   0|2199k  144k|   0     0 |1510771832
  2   3  93   0   2   0|2097k  137k|   0     0 |1510771833
  1   2  93   2   2   0|2111k  138k|   0    12k|1510771834
  2   2  93   0   3   0|2112k  139k|   0     0 |1510771835
  2   3  93   0   2   0|2087k  136k|   0     0 |1510771836
  1   2  95   0   2   0|2119k  139k|   0     0 |1510771837
  2   2  93   0   3   0|2126k  139k|   0     0 |1510771838
  1   2  95   0   2   0|2127k  139k|   0     0 |1510771839
  2   2  92   2   2   0|2154k  141k|   0    12k|1510771840
  1   2  94   0   3   0|2179k  143k|   0     0 |1510771841
  2   2  94   0   2   0|2118k  139k|   0     0 |1510771842
  1   3  94   0   2   0|2176k  143k|   0     0 |1510771843
  2   2  94   0   2   0|2161k  142k|   0     0 |1510771844
  2   2  93   0   3   0|2102k  137k|   0    28k|1510771845
  1   2  93   2   2   0|2125k  140k|   0    20k|1510771846
  2   2  94   0   2   0|2067k  135k|   0     0 |1510771847
  1   2  94   0   3   0|2113k  140k|   0     0 |1510771848
  2   2  94   0   2   0|2091k  137k|   0     0 |1510771849
  1   2  95   0   2   0|2232k  146k|   0     0 |1510771850
  2   2  94   0   2   0|2232k  146k|   0     0 |1510771851
  1   3  91   3   2   0|2176k  142k|   0    12k|1510771852
  2   2  93   0   3   0|2268k  149k|   0     0 |1510771853
  2   2  94   0   2   0|2164k  141k|   0     0 |1510771854
  1   2  95   0   2   0|2149k  141k|   0     0 |1510771855
  2   2  94   0   2   0|2133k  140k|   0     0 |1510771856
  1   2  95   0   2   0|2058k  134k|   0     0 |1510771857
  1   2  93   2   2   0|2040k  134k|   0    12k|1510771858
  2   2  94   0   2   0|2082k  136k|   0     0 |1510771859
  1   2  95   0   2   0|2102k  138k|   0     0 |1510771860
  2   2  94   0   2   0|2143k  140k|   0     0 |1510771861
  1   2  95   0   2   0|2162k  142k|   0     0 |1510771862
  2   2  94   0   2   0|2125k  139k|   0     0 |1510771863
  2   3  91   2   2   0|2153k  141k|   0    12k|1510771864
  1   2  95   0   2   0|2189k  143k|   0     0 |1510771865
  2   2  93   0   3   0|2180k  143k|   0     0 |1510771866
  1   2  95   0   2   0|2165k  142k|   0     0 |1510771867
  2   2  94   0   2   0|2188k  144k|   0     0 |1510771868
