[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  4   5  87   1   2   0|   0     0 |  69k   21M|1510573403
  5   8  82   0   4   0|6603k  542k|   0  8192B|1510573404
  6   8  83   0   4   0|5888k  506k|   0     0 |1510573405
  7  10  80   0   5   0|7303k  605k|   0     0 |1510573406
  6   9  78   1   5   0|7446k  606k|   0    40k|1510573407
  6   9  82   0   4   0|7254k  602k|   0     0 |1510573408
  6   9  81   0   4   0|7601k  616k|   0    32k|1510573409
  6   9  80   0   5   0|7431k  601k|   0     0 |1510573410
  6   9  81   0   5   0|7322k  612k|   0     0 |1510573411
  6   9  78   1   5   0|7409k  613k|   0    24k|1510573412
  7   9  80   0   4   0|7129k  600k|   0     0 |1510573413
  6  10  79   0   5   0|7468k  625k|   0     0 |1510573414
  7  10  78   0   5   0|7714k  633k|   0     0 |1510573415
  6   9  80   0   5   0|7344k  614k|   0     0 |1510573416
  6   9  81   1   5   0|7421k  614k|   0    16k|1510573417
  6   9  81   0   4   0|7218k  606k|   0     0 |1510573418
  6   9  80   0   5   0|7235k  613k|   0     0 |1510573419
  6   9  81   0   5   0|7270k  608k|   0     0 |1510573420
  6   9  80   0   4   0|7625k  634k|   0     0 |1510573421
  6   9  80   1   5   0|7360k  621k|   0    16k|1510573422
  6   9  80   0   4   0|7239k  618k|   0     0 |1510573423
  6  10  80   0   5   0|7709k  649k|   0     0 |1510573424
  6   9  79   0   5   0|7828k  644k|   0     0 |1510573425
  6   9  80   0   5   0|7693k  632k|   0     0 |1510573426
  7  10  79   0   5   0|7561k  622k|   0     0 |1510573427
  6   9  79   1   4   0|7561k  636k|   0    16k|1510573428
  7  10  79   0   5   0|7847k  657k|   0  8192B|1510573429
  6  10  80   0   5   0|7544k  634k|   0     0 |1510573430
  7   9  80   0   5   0|7157k  610k|   0     0 |1510573431
  6   9  81   0   4   0|7401k  622k|   0     0 |1510573432
  6   9  81   0   5   0|7329k  621k|   0     0 |1510573433
  6   9  80   1   5   0|7294k  615k|   0    52k|1510573434
  7  10  79   0   5   0|7812k  649k|   0     0 |1510573435
  7  10  79   0   5   0|7901k  649k|   0     0 |1510573436
  7  10  80   0   5   0|7701k  629k|   0     0 |1510573437
  6   9  81   0   5   0|7815k  628k|   0     0 |1510573438
  6   9  72   9   5   0|7812k  635k|   0    24k|1510573439
  7  10  80   0   5   0|7760k  621k|   0     0 |1510573440
  6   9  81   0   4   0|7537k  613k|   0     0 |1510573441
  7  10  79   0   5   0|7540k  619k|   0     0 |1510573442
  7   9  80   0   5   0|7091k  580k|   0     0 |1510573443
  6   9  79   1   4   0|7505k  620k|   0    40k|1510573444
  7   9  80   0   5   0|7385k  601k|   0     0 |1510573445
  6  10  80   0   5   0|7483k  603k|   0     0 |1510573446
  6   9  81   0   5   0|7605k  620k|   0     0 |1510573447
  7   9  80   0   5   0|7629k  616k|   0     0 |1510573448
  6  10  78   3   5   0|7413k  610k|   0    16k|1510573449
  7  10  79   0   5   0|7350k  613k|   0     0 |1510573450
  6   9  80   0   5   0|7421k  610k|   0     0 |1510573451
  7  10  80   0   5   0|7009k  588k|   0     0 |1510573452
  6  10  80   0   5   0|7286k  600k|   0     0 |1510573453
  6  10  79   1   5   0|7822k  632k|   0    16k|1510573454
  7  10  80   0   5   0|7620k  629k|   0     0 |1510573455
  6   9  81   0   4   0|7314k  606k|   0     0 |1510573456
  7  10  79   0   5   0|7535k  627k|   0     0 |1510573457
  6   9  80   0   5   0|7480k  625k|   0     0 |1510573458
  6  10  77   2   4   0|7654k  643k|   0    16k|1510573459
  8  11  76   0   5   0|7644k  651k|   0     0 |1510573460
  9  12  72   0   7   0|7682k  657k|   0     0 |1510573461
  6  10  80   0   5   0|7470k  627k|   0     0 |1510573462
  6   9  79   0   5   0|7619k  633k|   0     0 |1510573463
  7  10  79   0   5   0|7546k  634k|   0     0 |1510573464
  7  10  78   1   5   0|7665k  638k|   0    16k|1510573465
  6   9  80   0   4   0|7378k  616k|   0     0 |1510573466
  6   9  80   0   5   0|7325k  617k|   0     0 |1510573467
  6   9  81   0   5   0|7353k  602k|   0     0 |1510573468
  6   9  80   0   4   0|7652k  616k|   0    20k|1510573469
  7  10  79   1   5   0|7411k  615k|   0    24k|1510573470
  6   9  80   0   5   0|7325k  617k|   0     0 |1510573471
  6  10  80   0   5   0|7405k  611k|   0     0 |1510573472
  6   9  81   0   4   0|7279k  607k|   0     0 |1510573473
  7  10  80   0   5   0|7171k  598k|   0     0 |1510573474
  6  10  79   0   5   0|7350k  610k|   0     0 |1510573475
  7  10  78   1   5   0|7217k  600k|   0    16k|1510573476
  6   9  80   0   4   0|7298k  612k|   0     0 |1510573477
  6   9  80   0   4   0|7435k  617k|   0     0 |1510573478
  7   9  80   0   5   0|7487k  617k|   0  8192B|1510573479
  6  10  80   0   5   0|7285k  611k|   0     0 |1510573480
  6   9  79   1   4   0|7192k  607k|   0    16k|1510573481
  6   9  81   0   5   0|7446k  612k|   0     0 |1510573482
  6   9  80   0   4   0|7603k  624k|   0     0 |1510573483
  6   9  80   0   5   0|7632k  629k|   0     0 |1510573484
  7  10  80   0   5   0|7406k  620k|   0     0 |1510573485
  6  10  79   1   5   0|7452k  621k|   0    16k|1510573486
  7  10  79   0   5   0|7547k  628k|   0     0 |1510573487
  6   9  80   0   4   0|7298k  610k|   0     0 |1510573488
  6  10  79   0   5   0|7384k  618k|   0     0 |1510573489
  6   9  79   0   5   0|7348k  602k|   0     0 |1510573490
  7  10  80   0   5   0|7579k  624k|   0     0 |1510573491
  6  10  79   1   5   0|7774k  650k|   0    16k|1510573492
