[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  3   5  89   0   3   0|   0     0 |3536B 3158k|1511014946
 15   5  80   0   0   0|1184B 2240B|   0  4096B|1511014947
 17   4  78   0   1   0| 747k  931k|   0     0 |1511014948
 26   9  64   0   3   0|3159k 5925k|   0     0 |1511014949
 23   7  68   0   2   0|3453k 6497k|   0    52k|1511014950
 16   7  74   0   2   0|3324k 6224k|   0     0 |1511014951
 13   6  78   0   3   0|3084k 5793k|   0    88k|1511014952
 19   8  70   0   3   0|3438k 6443k|   0     0 |1511014953
 13   6  78   0   3   0|3564k 6694k|   0     0 |1511014954
 14   6  78   0   3   0|3317k 6226k|   0     0 |1511014955
 15  10  72   0   3   0|3219k 6048k|   0     0 |1511014956
 18   8  72   0   3   0|3527k 6614k|   0     0 |1511014957
 13   6  78   0   3   0|3481k 6538k|   0    16k|1511014958
 13   6  79   0   3   0|3546k 6656k|   0     0 |1511014959
 14   5  78   0   3   0|3411k 6405k|   0    44k|1511014960
 13   6  78   0   3   0|3567k 6693k|   0     0 |1511014961
 13   6  78   0   3   0|3622k 6803k|   0     0 |1511014962
 13   6  78   0   3   0|3499k 6565k|   0    28k|1511014963
 14   6  78   0   3   0|3397k 6394k|   0     0 |1511014964
 13   6  79   0   3   0|3414k 6402k|   0     0 |1511014965
 14   6  78   0   3   0|3299k 6192k|   0     0 |1511014966
 13   6  79   0   3   0|3249k 6085k|   0     0 |1511014967
 15   6  76   0   3   0|3488k 6563k|   0    16k|1511014968
 14   6  78   0   3   0|3485k 6554k|   0     0 |1511014969
 12   6  79   0   3   0|3389k 6333k|   0    76k|1511014970
 14   6  77   0   3   0|3599k 6757k|   0     0 |1511014971
 13   6  78   0   3   0|3410k 6419k|   0     0 |1511014972
 15   6  76   0   3   0|3423k 6408k|   0    16k|1511014973
 13   6  78   0   3   0|3686k 6926k|   0     0 |1511014974
 13   6  78   0   3   0|3482k 6546k|   0    72k|1511014975
 15   7  76   0   3   0|3520k 6601k|   0     0 |1511014976
 12   6  78   0   3   0|3405k 6380k|   0     0 |1511014977
 14   6  77   0   3   0|3431k 6458k|   0    40k|1511014978
 12   6  79   0   3   0|3580k 6707k|   0     0 |1511014979
 12   6  78   0   3   0|3821k 7169k|   0    48k|1511014980
 13   6  79   0   3   0|3529k 6641k|   0     0 |1511014981
 13   5  79   0   3   0|3015k 5656k|   0     0 |1511014982
 13   6  79   0   3   0|3299k 6198k|   0    24k|1511014983
 13   6  79   0   3   0|3417k 6399k|   0     0 |1511014984
 13   6  78   0   3   0|3448k 6471k|   0     0 |1511014985
 13   5  79   0   3   0|3410k 6411k|   0     0 |1511014986
 13   6  79   0   2   0|3160k 5922k|   0     0 |1511014987
 13   6  78   0   3   0|3639k 6831k|   0    16k|1511014988
 13   6  79   0   3   0|3596k 6749k|   0     0 |1511014989
 13   6  79   0   3   0|3379k 6344k|   0     0 |1511014990
 14   6  78   0   3   0|3581k 6721k|   0     0 |1511014991
 14   6  77   0   3   0|3577k 6717k|   0     0 |1511014992
 13   6  78   0   3   0|3562k 6681k|   0    16k|1511014993
 12   6  79   0   3   0|3320k 6233k|   0     0 |1511014994
 13   6  79   0   3   0|3526k 6619k|   0  8192B|1511014995
 14   6  78   0   3   0|3503k 6575k|   0     0 |1511014996
 14   6  77   0   3   0|3231k 6066k|   0     0 |1511014997
 13   6  79   0   3   0|3511k 6601k|   0    28k|1511014998
 13   6  78   0   3   0|3506k 6571k|   0     0 |1511014999
 13   6  79   0   3   0|3556k 6678k|   0     0 |1511015000
 12   6  79   0   3   0|3451k 6475k|   0     0 |1511015001
 13   6  79   0   3   0|3453k 6484k|   0     0 |1511015002
 14   6  77   0   3   0|3340k 6271k|   0    16k|1511015003
 13   6  78   0   3   0|3410k 6407k|   0     0 |1511015004
 13   6  78   0   3   0|3442k 6454k|   0    48k|1511015005
 13   6  79   0   3   0|3484k 6555k|   0     0 |1511015006
 13   6  79   0   3   0|3496k 6547k|   0     0 |1511015007
 13   6  78   0   3   0|3478k 6543k|   0    20k|1511015008
 13   6  78   0   3   0|3415k 6396k|   0     0 |1511015009
 13   6  78   0   3   0|3603k 6767k|   0    20k|1511015010
 12   6  79   0   3   0|3437k 6450k|   0     0 |1511015011
 13   6  79   0   3   0|3308k 6218k|   0     0 |1511015012
 13   6  79   0   2   0|3437k 6450k|   0     0 |1511015013
 14   6  77   0   3   0|3430k 6431k|   0    16k|1511015014
 13   5  80   0   2   0|3502k 6591k|   0    16k|1511015015
 12   6  80   0   3   0|3619k 6778k|   0     0 |1511015016
 13   6  78   0   3   0|3527k 6625k|   0     0 |1511015017
 14   6  78   0   3   0|3378k 6341k|   0     0 |1511015018
 13   6  78   0   3   0|3658k 6863k|   0    24k|1511015019
 13   5  79   0   3   0|3476k 6530k|   0     0 |1511015020
 13   6  79   0   3   0|3521k 6611k|   0     0 |1511015021
 13   5  79   0   3   0|3491k 6550k|   0     0 |1511015022
 13   6  78   0   3   0|3333k 6260k|   0     0 |1511015023
 14   6  78   0   2   0|3380k 6341k|   0    16k|1511015024
 13   6  79   0   3   0|3662k 6872k|   0     0 |1511015025
 12   6  79   0   3   0|3598k 6768k|   0     0 |1511015026
 13   6  79   0   3   0|3201k 5996k|   0     0 |1511015027
 13   5  78   0   3   0|3435k 6456k|   0     0 |1511015028
 12   6  79   0   3   0|3588k 6744k|   0    12k|1511015029
 13   6  79   0   2   0|3445k 6453k|   0    12k|1511015030
