SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
1326,0,0,0,1326,1326,1937.64,17.87,1883.78,0
1325,0,0,0,1325,1325,1928.87,46.52,1862.93,0
1456,0,0,0,1456,1456,1734.97,46.54,1661.20,2
1301,0,0,0,1301,1301,1872.16,46.22,1800.39,0
1333,0,0,0,1333,1333,1912.79,41.65,1854.14,0
1296,0,0,0,1296,1296,1930.56,33.05,1881.14,0
1319,0,0,0,1319,1319,1901.21,38.08,1847.19,0
1299,0,0,0,1299,1299,1917.05,44.70,1852.85,0
1226,0,0,0,1226,1226,1905.89,47.28,1838.81,0
1304,0,0,0,1304,1304,1946.38,24.85,1904.79,0
1312,0,0,0,1312,1312,1967.39,17.88,1931.78,0
1265,0,0,0,1265,1265,2053.96,58.15,1978.29,0
1264,0,0,0,1264,1264,2034.96,60.63,1957.35,0
1290,0,0,0,1290,1290,1980.92,51.90,1907.91,0
1257,0,0,0,1257,1257,1932.73,43.05,1871.11,0
1261,0,0,0,1261,1261,1883.11,19.16,1848.24,0
1277,0,0,0,1277,1277,1986.26,15.77,1952.52,0
1227,0,0,0,1227,1227,2049.26,14.11,2019.58,0
1255,0,0,0,1255,1255,2043.75,14.37,2013.53,0
1142,0,0,0,1142,1142,2140.43,33.55,2087.73,0
1224,0,0,0,1224,1224,2012.73,29.58,1965.24,0
1330,0,0,0,1330,1330,1930.41,19.82,1894.13,0
1192,0,0,0,1192,1192,2016.29,28.78,1967.97,0
1239,0,0,0,1239,1239,2019.79,32.26,1968.05,0
1302,0,0,0,1302,1302,1943.15,18.30,1909.27,0
1280,0,0,0,1280,1280,1988.44,21.72,1949.39,0
1284,0,0,0,1284,1284,1964.80,16.78,1932.89,0
1253,0,0,0,1253,1253,2070.56,25.76,2026.64,0
1270,0,0,0,1270,1270,2023.05,35.81,1971.18,0
1298,0,0,0,1298,1298,1958.04,13.10,1929.53,0
1269,0,0,0,1269,1269,1950.18,13.34,1919.72,0
1353,0,0,0,1353,1353,1856.37,13.76,1827.10,0
1355,0,0,0,1355,1355,1876.60,15.32,1843.60,0
1348,0,0,0,1348,1348,1937.59,15.48,1905.65,0
1386,0,0,0,1386,1386,1865.40,12.68,1837.00,0
1287,0,0,0,1287,1287,1981.95,12.79,1952.15,0
1306,0,0,0,1306,1306,1952.95,12.74,1924.66,0
1313,0,0,0,1313,1313,1940.73,14.61,1906.71,0
1330,0,0,0,1330,1330,1952.56,14.18,1922.81,0
1287,0,0,0,1287,1287,1965.82,15.89,1929.26,0
1335,0,0,0,1335,1335,1925.45,14.83,1895.41,0
1314,0,0,0,1314,1314,1900.94,16.19,1865.07,0
1336,0,0,0,1336,1336,1918.35,41.51,1860.66,0
1258,0,0,0,1258,1258,2032.07,11.88,2004.91,0
1302,0,0,0,1302,1302,1932.15,26.82,1884.86,0
1321,0,0,0,1321,1321,1896.64,14.50,1866.49,0
1299,0,0,0,1299,1299,1914.50,15.23,1880.27,0
1307,0,0,0,1307,1307,1880.22,17.70,1846.47,0
1328,0,0,0,1328,1328,1951.39,16.16,1917.02,0
1374,0,0,0,1374,1374,1866.02,15.56,1834.42,0
1306,0,0,0,1306,1306,1966.78,14.58,1934.72,0
1251,0,0,0,1251,1251,2023.13,15.83,1991.08,0
1320,0,0,0,1320,1320,1944.22,28.05,1897.62,0
1318,0,0,0,1318,1318,1925.43,12.62,1897.93,0
1283,0,0,0,1283,1283,1986.13,32.12,1933.91,0
1180,0,0,0,1180,1180,1949.53,16.50,1917.53,0
1289,0,0,0,1289,1289,1899.93,14.38,1868.32,0
1311,0,0,0,1311,1311,1943.67,13.13,1914.97,0
1275,0,0,0,1275,1275,2044.79,54.35,1967.67,0
1299,0,0,0,1299,1299,1987.42,17.16,1951.85,0
1310,0,0,0,1310,1310,1990.05,12.24,1962.31,0
1350,0,0,0,1350,1350,1919.66,35.80,1864.46,0
1290,0,0,0,1290,1290,1934.31,37.61,1879.37,0
1324,0,0,0,1324,1324,1957.05,15.72,1921.69,0
1292,0,0,0,1292,1292,1951.48,15.56,1918.35,0
1258,0,0,0,1258,1258,2005.68,17.05,1973.02,0
1262,0,0,0,1262,1262,2002.64,28.33,1957.29,0
1252,0,0,0,1252,1252,2074.31,36.16,2020.39,0
1290,0,0,0,1290,1290,2004.62,34.24,1952.08,0
1278,0,0,0,1278,1278,2012.35,21.87,1970.04,0
1267,0,0,0,1267,1267,2090.88,15.02,2059.59,0
1219,0,0,0,1219,1219,2018.45,13.01,1988.20,0
1298,0,0,0,1298,1298,1970.19,12.02,1943.57,0
1256,0,0,0,1256,1256,1997.61,32.23,1947.30,0
1301,0,0,0,1301,1301,1916.58,14.82,1882.25,0
1356,0,0,0,1356,1356,1864.04,15.77,1832.87,0
1325,0,0,0,1325,1325,1859.34,41.14,1793.10,0
1319,0,0,0,1319,1319,1813.26,21.00,1774.39,0
1328,0,0,0,1328,1328,1835.51,11.77,1808.69,0
1337,0,0,0,1337,1337,1858.40,12.42,1823.65,0
