Throughput,Latency
1543,5.15
1495,5.39
1407,5.68
1500,5.3
1526,5.22
1562,5.15
1511,5.29
1541,5.16
1441,5.54
1554,5.17
1576,5.07
1506,5.28
1460,5.47
1553,5.18
1478,5.39
1483,5.37
1506,5.35
1494,5.34
1532,5.17
1553,5.19
1466,5.4
1555,5.19
1419,5.58
1478,5.44
1490,5.32
1509,5.34
1551,5.13
1502,5.35
1523,5.26
1521,5.24
1486,5.39
1566,5.08
1474,5.45
1478,5.39
1487,5.39
1549,5.14
1456,5.51
1502,5.28
1442,5.57
1478,5.39
1477,5.43
1540,5.16
1521,5.28
1540,5.17
1612,4.98
1477,5.38
1514,5.3
1526,5.21
1525,5.26
1533,5.19
1491,5.38
1484,5.36
1533,5.23
1518,5.25
1513,5.3
1503,5.29
1469,5.47
1465,5.42
1586,5.07
1456,5.45
1486,5.41
1547,5.13
1471,5.48
1469,5.39
1542,5.22
1575,5.03
1511,5.33
1461,5.43
1557,5.17
1555,5.1
1493,5.39
1463,5.42
1542,5.22
1507,5.31
1500,5.32
1569,5.11
1573,5.06
1511,5.26
1551,5.2
1559,5.08
