Throughput,Latency
1559,5.1
1567,5.13
1613,4.96
1620,4.91
1591,5.0
1561,5.17
1549,5.13
1521,5.24
1542,5.22
1547,5.16
1472,5.4
1536,5.16
1616,5.0
1579,5.04
1599,5.03
1500,5.33
1489,5.34
1476,5.44
1605,4.97
1487,5.37
1502,5.29
1512,5.33
1507,5.3
1584,5.03
1535,5.18
1566,5.14
1512,5.27
1548,5.14
1595,5.05
1578,5.05
1529,5.21
1615,4.97
1590,5.03
1594,5.0
1535,5.17
1613,4.99
1567,5.08
1513,5.31
1485,5.37
1479,5.39
1572,5.07
1472,5.46
1520,5.21
1492,5.4
1582,5.06
1520,5.24
1505,5.32
1422,5.6
1538,5.21
1438,5.54
1526,5.25
1492,5.34
1453,5.52
1465,5.44
1528,5.26
1553,5.14
1552,5.13
1550,5.13
1570,5.12
1525,5.21
1485,5.37
1490,5.41
1500,5.32
1479,5.41
1522,5.21
1590,5.07
1561,5.11
1557,5.12
1554,5.16
1513,5.27
1582,5.06
1599,4.98
1533,5.18
1545,5.21
1530,5.23
1544,5.16
1675,4.75
1545,5.21
1553,5.14
1561,5.09
