SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
3041,0,0,0,3041,3041,14724.85,12138.80,2543.32,36
3065,0,0,0,3065,3065,14629.02,12056.67,2555.97,36
3087,0,0,0,3087,3087,14431.63,11888.75,2524.11,44
3094,0,0,0,3094,3094,14427.32,11881.70,2521.73,44
3073,0,0,0,3073,3073,14453.01,11889.31,2546.37,36
3070,0,0,0,3070,3070,14564.89,12004.31,2541.75,37
3112,0,0,0,3112,3112,14314.34,11783.40,2512.44,36
3057,0,0,0,3057,3057,14661.19,12091.75,2547.97,44
3089,0,0,0,3089,3089,14485.30,11932.85,2533.09,37
3041,0,0,0,3041,3041,14677.89,12090.54,2568.14,36
3042,0,0,0,3042,3042,14706.36,12122.24,2564.41,36
3086,0,0,0,3086,3086,14521.95,11970.63,2530.72,36
3067,0,0,0,3067,3067,14613.84,12046.42,2542.93,36
3098,0,0,0,3098,3098,14469.49,11929.12,2520.27,36
3069,0,0,0,3069,3069,14504.64,11940.76,2546.19,36
3222,0,0,0,3222,3222,13842.03,11400.38,2423.67,36
3243,0,0,0,3243,3243,13591.58,11184.12,2385.91,44
3189,0,0,0,3189,3189,14062.59,11576.91,2466.26,36
3180,0,0,0,3180,3180,14016.31,11541.44,2455.97,41
3133,0,0,0,3133,3133,14163.32,11652.85,2488.24,39
3246,0,0,0,3246,3246,13646.20,11221.83,2408.80,36
3235,0,0,0,3235,3235,13757.43,11322.85,2412.54,36
3071,0,0,0,3071,3071,14532.96,11970.61,2527.61,36
3107,0,0,0,3107,3107,14370.14,11838.92,2511.37,36
3070,0,0,0,3070,3070,14549.67,11982.50,2545.07,36
3045,0,0,0,3045,3045,14713.35,12126.79,2553.51,30
3126,0,0,0,3126,3126,14279.98,11764.41,2489.75,36
3144,0,0,0,3144,3144,14214.73,11712.70,2479.49,38
3128,0,0,0,3128,3128,14206.56,11691.49,2496.34,44
3054,0,0,0,3054,3054,14697.66,12117.78,2560.84,41
3071,0,0,0,3071,3071,14503.10,11943.32,2540.49,44
3039,0,0,0,3039,3039,14779.43,12185.13,2573.94,39
3074,0,0,0,3074,3074,14550.71,11994.90,2537.05,44
3042,0,0,0,3042,3042,14707.03,12118.13,2567.88,43
3139,0,0,0,3139,3139,14258.54,11748.96,2484.16,36
3166,0,0,0,3166,3166,14061.71,11579.54,2460.69,44
3127,0,0,0,3127,3127,14222.82,11701.83,2500.92,36
3128,0,0,0,3128,3128,14293.39,11780.35,2492.50,36
3066,0,0,0,3066,3066,14625.97,12062.47,2539.04,44
3013,0,0,0,3013,3013,14918.26,12303.51,2592.62,36
3056,0,0,0,3056,3056,14612.05,12037.57,2557.24,36
3103,0,0,0,3103,3103,14394.61,11860.62,2510.33,36
3065,0,0,0,3065,3065,14612.92,12046.42,2547.44,39
3081,0,0,0,3081,3081,14543.82,11987.75,2534.35,36
3060,0,0,0,3060,3060,14634.27,12063.65,2547.64,36
2984,0,0,0,2984,2984,15002.29,12361.49,2620.88,36
2998,0,0,0,2998,2998,14890.52,12271.17,2601.78,44
3081,0,0,0,3081,3081,14553.25,11998.10,2534.93,36
3027,0,0,0,3027,3027,14780.29,12180.71,2575.76,36
3006,0,0,0,3006,3006,14896.52,12280.69,2589.07,44
3074,0,0,0,3074,3074,14574.97,12009.96,2544.94,36
3020,0,0,0,3020,3020,14765.98,12163.67,2571.07,37
2983,0,0,0,2983,2983,15017.07,12377.15,2616.37,36
2971,0,0,0,2971,2971,15100.62,12451.53,2625.22,36
2945,0,0,0,2945,2945,15221.69,12551.99,2645.64,36
3009,0,0,0,3009,3009,14970.62,12350.96,2597.58,36
2962,0,0,0,2962,2962,15112.42,12459.21,2631.30,36
3117,0,0,0,3117,3117,14348.07,11825.35,2502.87,37
3102,0,0,0,3102,3102,14384.70,11849.35,2515.96,44
3082,0,0,0,3082,3082,14549.98,11991.22,2535.81,36
2958,0,0,0,2958,2958,15117.80,12463.64,2631.32,36
3018,0,0,0,3018,3018,14828.50,12216.82,2578.46,36
3004,0,0,0,3004,3004,14905.85,12284.09,2602.99,36
2992,0,0,0,2992,2992,14818.42,12197.75,2596.23,36
2991,0,0,0,2991,2991,14908.17,12277.54,2614.47,36
3015,0,0,0,3015,3015,14799.39,12192.12,2589.72,36
3057,0,0,0,3057,3057,14593.93,12015.49,2555.24,36
3067,0,0,0,3067,3067,14274.41,11708.87,2546.92,36
3001,0,0,0,3001,3001,14693.57,12082.81,2577.78,36
3020,0,0,0,3020,3020,14741.68,12146.13,2569.21,36
3018,0,0,0,3018,3018,14811.74,12202.48,2590.54,36
3063,0,0,0,3063,3063,14633.44,12066.65,2545.24,36
3007,0,0,0,3007,3007,14823.93,12205.56,2596.31,36
3069,0,0,0,3069,3069,14571.32,12004.96,2546.91,36
3015,0,0,0,3015,3015,14799.23,12192.48,2582.51,36
3029,0,0,0,3029,3029,14776.95,12178.15,2576.26,36
3081,0,0,0,3081,3081,14456.27,11902.07,2532.19,39
3210,0,0,0,3210,3210,13858.36,11404.12,2434.31,36
3126,0,0,0,3126,3126,14134.30,11616.28,2493.79,36
3144,0,0,0,3144,3144,14167.69,11665.54,2483.09,36
