Throughput,Latency
4358,7.32
4317,7.38
4500,7.11
4512,7.05
4425,7.31
4358,7.31
4433,7.18
4562,7.06
4365,7.3
4520,7.04
4318,7.38
4540,7.13
4393,7.22
4425,7.2
4490,7.2
4400,7.24
4333,7.35
4425,7.25
4366,7.3
4463,7.14
4402,7.35
4455,7.15
4511,7.06
4437,7.29
4404,7.24
4517,7.04
4520,7.05
4520,7.15
4476,7.12
4495,7.09
4353,7.32
4515,7.16
4398,7.24
4477,7.11
4567,7.07
4445,7.18
4438,7.18
4569,7.04
4502,7.09
4356,7.31
4483,7.1
4382,7.38
4328,7.34
4427,7.19
4288,7.55
4401,7.25
4350,7.35
4360,7.31
4242,7.51
4385,7.37
4384,7.27
4523,7.04
4439,7.23
4369,7.29
4383,7.29
4424,7.29
4390,7.27
4412,7.19
4462,7.25
4258,7.48
4482,7.11
4347,7.33
4498,7.14
4330,7.34
4431,7.3
4375,7.28
4494,7.11
4612,6.94
4383,7.27
4297,7.41
4464,7.25
4430,7.19
4428,7.19
4393,7.25
4395,7.36
4419,7.21
4256,7.49
4566,7.06
4368,7.29
4400,7.23
