Throughput,Latency
2470,0.4
2708,0.36
2553,0.38
2430,0.4
2699,0.36
2389,0.41
2620,0.37
2552,0.39
2618,0.37
3212,0.31
2543,0.38
2646,0.37
2460,0.4
2865,0.34
2389,0.41
2435,0.4
2152,0.45
2219,0.44
2566,0.38
2288,0.43
2403,0.41
2432,0.4
2375,0.41
2339,0.42
2609,0.37
2569,0.38
2521,0.38
2296,0.42
2429,0.4
1795,0.54
2397,0.41
2067,0.47
1857,0.52
2510,0.39
1922,0.51
2043,0.48
2292,0.43
2245,0.43
2356,0.41
1778,0.55
1897,0.52
1827,0.52
2018,0.48
2158,0.44
1938,0.5
1923,0.49
2380,0.41
1856,0.51
2200,0.45
2376,0.4
2347,0.42
2845,0.34
2243,0.44
2230,0.44
2350,0.42
2179,0.44
2908,0.33
3290,0.3
2405,0.41
2400,0.41
2679,0.37
2542,0.38
2380,0.41
2462,0.4
2231,0.44
2164,0.45
2526,0.38
2098,0.46
2659,0.37
2109,0.47
2706,0.36
2513,0.39
2270,0.43
2367,0.41
2382,0.41
2113,0.46
2614,0.37
2528,0.39
2329,0.42
2366,0.41
