Throughput,latency(ms)
3149.0,16.5333333333
3181.0,16.3266666667
3184.0,16.35
3180.66666667,16.3433333333
3192.0,16.2966666667
3300.66666667,15.7833333333
2944.66666667,17.7333333333
3145.33333333,16.55
3164.33333333,16.4233333333
3174.66666667,16.3833333333
3221.66666667,16.1433333333
3200.0,16.28
3192.33333333,16.3166666667
3156.66666667,16.5166666667
3178.0,16.3766666667
3157.66666667,16.5133333333
3146.0,16.53
3184.66666667,16.36
3188.33333333,16.3066666667
3098.66666667,16.8266666667
3211.33333333,16.19
3187.0,16.33
3201.0,16.2433333333
3080.0,16.7666666667
3098.33333333,16.91
3112.0,16.6866666667
3109.33333333,16.76
3081.66666667,16.8433333333
3086.0,16.84
3063.66666667,16.9866666667
3087.33333333,16.8433333333
3135.66666667,16.5733333333
3086.33333333,16.85
3189.33333333,16.33
3203.0,16.3033333333
3248.0,16.0466666667
3189.33333333,16.31
3156.33333333,16.4966666667
3179.0,16.3733333333
3165.66666667,16.4433333333
3189.33333333,16.2966666667
3173.0,16.42
3137.66666667,16.5933333333
3157.66666667,16.4666666667
3131.0,16.6266666667
3178.33333333,16.3666666667
3122.66666667,16.6633333333
3129.33333333,16.62
3138.66666667,16.56
3173.66666667,16.3933333333
3143.66666667,16.5566666667
3118.0,16.7
3144.66666667,16.5133333333
3208.0,16.2433333333
3224.66666667,16.1433333333
3129.33333333,16.62
3041.0,17.1066666667
3066.0,16.95
3067.66666667,16.9733333333
3140.33333333,16.5466666667
3158.66666667,16.4766666667
3222.0,16.1266666667
3193.33333333,16.2766666667
3226.33333333,16.1266666667
3148.33333333,16.5
3214.33333333,16.1766666667
3208.33333333,16.2
3145.0,16.5533333333
3176.0,16.3733333333
3248.0,16.03
3246.0,16.0133333333
3322.33333333,15.6733333333
3245.33333333,16.01
3159.66666667,16.46
3230.33333333,16.1066666667
3206.33333333,16.2366666667
3204.33333333,16.2366666667
3256.0,16.0033333333
3167.0,16.4533333333
3136.66666667,16.6133333333
