Throughput,latency(ms)
3061.0,13.0533333333
3007.33333333,13.3166666667
3146.66666667,12.6966666667
3092.66666667,12.92
3186.33333333,12.56
3109.66666667,12.86
3125.66666667,12.8
3098.0,12.9066666667
3138.66666667,12.7533333333
3131.0,12.7733333333
3103.33333333,12.86
3148.0,12.7266666667
3130.33333333,12.77
3143.33333333,12.7033333333
3122.33333333,12.8266666667
3158.0,12.6666666667
3087.66666667,12.9266666667
3089.0,12.9466666667
3091.0,12.93
3108.0,12.8766666667
3103.0,12.8766666667
3036.66666667,13.17
3057.0,13.0933333333
3072.66666667,13.01
3049.33333333,13.1033333333
3037.0,13.1533333333
3096.33333333,12.9266666667
3014.0,13.2733333333
3058.33333333,13.09
3140.0,12.74
3143.0,12.7333333333
3065.33333333,13.0566666667
3123.0,12.82
3134.33333333,12.75
3090.33333333,12.9566666667
3078.33333333,12.9833333333
3102.66666667,12.88
3082.0,12.9833333333
3064.33333333,13.0766666667
3036.0,13.1633333333
3037.0,13.16
3114.66666667,12.85
3099.0,12.8866666667
3080.33333333,12.9833333333
3084.66666667,12.9666666667
3045.33333333,13.1166666667
3031.33333333,13.1833333333
3056.33333333,13.0966666667
3080.0,12.97
3089.33333333,12.9566666667
3091.66666667,12.9366666667
3067.33333333,13.0266666667
3082.66666667,12.9866666667
3063.66666667,13.04
3089.0,12.94
3114.0,12.8666666667
3163.0,12.6466666667
3100.0,12.9033333333
3125.0,12.8
3069.33333333,13.0233333333
3039.33333333,13.1566666667
3101.0,12.9033333333
3058.33333333,13.0733333333
3073.33333333,13.0
3054.33333333,13.0966666667
3150.0,12.7033333333
3118.33333333,12.8166666667
3085.33333333,12.9666666667
3086.0,12.9533333333
3080.33333333,13.0
3077.0,12.9866666667
3122.0,12.82
3085.66666667,12.97
3091.66666667,12.93
3097.66666667,12.91
3070.66666667,13.0266666667
3147.66666667,12.7166666667
3026.33333333,13.22
3096.66666667,12.9166666667
3092.0,12.9333333333
