Throughput,Response time (ms),Queue time (ms),Queue length
3035.66666667,10812.66,8221.43,26.6666666667
3124.0,10443.64,7935.09333333,24.0
3095.33333333,10591.4866667,8058.70666667,28.0
3187.0,10252.69,7792.07,26.0
3132.0,10460.0233333,7955.93,25.0
3154.66666667,10359.85,7876.46333333,26.6666666667
3127.33333333,10442.32,7934.29666667,24.0
3114.66666667,10531.8366667,8014.06666667,26.6666666667
3159.33333333,10336.47,7853.41666667,25.3333333333
3116.0,10490.13,7975.3,25.0
3162.33333333,10366.4133333,7886.15333333,24.0
3130.66666667,10452.8633333,7950.24,24.0
3167.0,10364.52,7888.67666667,22.0
3281.33333333,10474.42,7967.41666667,27.0
3166.33333333,10327.1066667,7850.07666667,24.0
3116.33333333,10488.07,7974.13,24.0
3109.33333333,10574.5766667,8050.92,24.3333333333
3111.66666667,10508.18,7991.95,26.6666666667
3089.0,10629.1533333,8090.45666667,24.0
3131.66666667,10395.1933333,7893.58333333,26.6666666667
3092.0,10603.38,8064.66,24.0
3061.33333333,10683.8133333,8123.73666667,26.6666666667
3079.33333333,10656.1233333,8108.33333333,24.0
3070.66666667,10645.0066667,8095.16333333,26.6666666667
3046.66666667,10728.8266667,8159.62,23.6666666667
3097.33333333,10580.4566667,8041.23,24.0
3096.66666667,10564.3966667,8035.58333333,24.6666666667
3022.33333333,10822.65,8225.32666667,26.6666666667
3108.0,10598.33,8067.93333333,24.0
3161.66666667,10295.6833333,7816.31333333,27.0
3083.66666667,10652.2033333,8104.48,25.0
3132.33333333,10458.6233333,7952.48666667,26.6666666667
3362.33333333,10340.2233333,7852.37666667,24.0
3107.0,10557.57,8032.84,24.3333333333
3123.33333333,10460.4033333,7953.43666667,26.0
3098.33333333,10598.9466667,8066.04,26.3333333333
3087.0,10583.8966667,8042.77333333,24.0
3087.33333333,10618.7866667,8075.34,24.6666666667
3067.0,10678.9866667,8125.4,26.0
3021.0,10828.3966667,8232.58666667,27.3333333333
3127.33333333,10392.64,7886.22333333,24.0
3107.66666667,10503.4666667,7980.79333333,25.0
3103.0,10546.92,8022.34333333,26.6666666667
3077.33333333,10629.5266667,8080.24666667,25.6666666667
3109.66666667,10500.2966667,7981.82333333,26.6666666667
3014.0,10858.5133333,8258.72333333,26.6666666667
3081.0,10587.66,8042.64666667,24.6666666667
3066.33333333,10683.6066667,8126.12666667,26.6666666667
3112.33333333,10498.98,7981.79333333,27.0
3091.66666667,10550.74,8014.63666667,24.0
3104.33333333,10497.86,7973.72,24.0
3079.33333333,10575.8633333,8031.35,25.0
3091.33333333,10551.4666667,8011.81,25.3333333333
3094.0,10501.55,7969.06333333,24.0
3103.66666667,10521.72,7992.29666667,24.0
3152.66666667,10326.3033333,7840.09,26.0
3166.66666667,10298.8533333,7821.44666667,23.6666666667
3112.66666667,10455.19,7939.37333333,32.0
3081.33333333,10607.17,8059.36333333,24.0
3080.66666667,10605.1166667,8062.67333333,26.6666666667
3092.0,10591.66,8055.69333333,29.3333333333
3084.66666667,10577.39,8034.88333333,26.3333333333
3097.33333333,10535.0966667,8000.37,24.0
3066.66666667,10627.8033333,8071.13333333,24.6666666667
3130.33333333,10425.5266667,7922.04666667,25.3333333333
3156.33333333,10345.0333333,7858.15,24.0
3096.0,10570.2566667,8038.95333333,24.0
3101.66666667,10554.9466667,8024.34,26.6666666667
3128.0,10477.9066667,7973.14666667,24.0
3048.66666667,10779.2633333,8206.59333333,24.0
3132.33333333,10424.71,7920.09666667,24.0
3116.66666667,10511.9566667,7999.76333333,27.6666666667
3094.0,10625.9933333,8089.99666667,27.3333333333
3140.33333333,10452.92,7954.4,26.6666666667
3079.0,10672.7566667,8126.52,27.3333333333
3132.33333333,10467.49,7956.79,24.0
3115.0,10527.6133333,8009.37,24.0
3045.33333333,10788.8966667,8204.16333333,24.0
3120.0,10529.3366667,8011.62666667,24.6666666667
3112.33333333,10527.8633333,8008.56,26.6666666667
