Throughput,latency(ms)
3106.33333333,5.15
3064.0,5.21666666667
3100.33333333,5.16
3100.66666667,5.15
3059.0,5.23
3057.66666667,5.22333333333
3040.66666667,5.25666666667
2996.33333333,5.33666666667
3076.66666667,5.2
3014.0,5.3
3066.66666667,5.21333333333
3067.33333333,5.21
3091.0,5.17333333333
3064.33333333,5.21666666667
3139.66666667,5.09666666667
3087.33333333,5.17666666667
3100.33333333,5.15666666667
3092.0,5.17333333333
3074.0,5.19666666667
3058.33333333,5.22666666667
3024.66666667,5.28333333333
3043.0,5.25333333333
3045.0,5.25333333333
3061.0,5.21333333333
3053.33333333,5.23666666667
3132.66666667,5.10333333333
3078.66666667,5.19
3012.33333333,5.30333333333
3100.33333333,5.16333333333
3125.33333333,5.11666666667
2996.0,5.34666666667
3023.66666667,5.31
3143.66666667,5.07666666667
3160.33333333,5.06666666667
3119.0,5.12666666667
3093.33333333,5.16666666667
3052.66666667,5.24
3047.0,5.24333333333
3078.0,5.19
3093.33333333,5.17
3059.0,5.22
3064.66666667,5.21666666667
3054.0,5.23666666667
3064.66666667,5.21333333333
3145.33333333,5.09
3105.33333333,5.16
3098.66666667,5.15666666667
3125.0,5.12
3105.33333333,5.15
3112.66666667,5.13333333333
3052.0,5.24333333333
3098.66666667,5.15666666667
3196.0,5.01333333333
3093.66666667,5.17333333333
3088.66666667,5.17666666667
3103.66666667,5.14333333333
3165.33333333,5.05666666667
3187.33333333,5.01333333333
3165.33333333,5.06333333333
3208.0,4.99333333333
3148.0,5.08
3129.0,5.11
3144.66666667,5.08333333333
3242.0,4.94
3240.0,4.94333333333
3187.0,5.02333333333
3184.66666667,5.02666666667
3102.66666667,5.16333333333
3048.33333333,5.24333333333
3041.0,5.25666666667
3067.66666667,5.21
3069.66666667,5.21
3071.0,5.21
3097.0,5.16333333333
3143.66666667,5.08333333333
3144.66666667,5.09333333333
3058.33333333,5.23
3094.66666667,5.16333333333
3115.33333333,5.13666666667
3070.0,5.20666666667
