Throughput,Response time (ms),Queue time (ms),Queue length
3208.0,13928.1333333,11472.74,39.6666666667
3225.33333333,13863.71,11421.9666667,37.0
3232.66666667,13813.6433333,11379.8733333,36.0
3179.0,14064.52,11587.98,37.3333333333
3287.0,13581.1433333,11184.8933333,37.0
3033.0,15041.15,12426.8633333,37.6666666667
3153.0,14179.98,11684.6133333,38.6666666667
3137.66666667,14253.8833333,11749.7433333,37.0
3235.0,13731.85,11302.4733333,38.6666666667
3243.66666667,13761.7366667,11333.9266667,36.3333333333
3200.0,13973.9966667,11513.1766667,40.6666666667
3256.33333333,13751.3733333,11332.9633333,36.0
3154.66666667,14182.1933333,11688.3333333,39.0
3203.66666667,13963.0366667,11502.2266667,36.0
3215.0,13925.7633333,11477.9233333,38.0
3155.0,14190.3733333,11693.1433333,36.0
3184.66666667,14040.4033333,11568.1666667,36.3333333333
3221.66666667,13871.94,11429.74,36.0
3146.33333333,14153.4666667,11656.0733333,38.0
3192.66666667,13944.1066667,11480.3966667,36.0
3262.33333333,13672.87,11261.5066667,33.3333333333
3190.66666667,13967.5533333,11502.99,41.6666666667
3138.0,14246.5033333,11739.14,36.6666666667
3064.0,14595.2066667,12029.48,38.0
3146.33333333,14183.1033333,11688.8033333,38.6666666667
3160.33333333,14144.3433333,11653.5,38.6666666667
3100.66666667,14406.4166667,11875.22,41.3333333333
3109.0,14338.9533333,11813.9133333,38.0
3075.33333333,14513.5233333,11960.9633333,36.0
3091.0,14451.5633333,11913.9833333,36.0
3159.0,14126.5733333,11642.0066667,38.6666666667
3105.33333333,14391.6966667,11862.2333333,36.0
3170.33333333,14088.12,11610.4733333,36.0
3213.66666667,13917.8033333,11464.4966667,36.0
3256.33333333,13708.9966667,11292.7966667,36.0
3203.0,13967.29,11509.79,38.0
3207.66666667,13896.1866667,11445.3466667,39.0
3214.33333333,13883.6333333,11439.6566667,40.6666666667
3182.0,14017.66,11546.68,38.6666666667
3205.33333333,13939.66,11487.4266667,33.3333333333
3186.66666667,14022.7366667,11556.8666667,38.6666666667
3137.66666667,14209.5066667,11702.91,38.6666666667
3181.0,14045.8266667,11573.7533333,41.3333333333
3180.66666667,14050.24,11578.5766667,40.3333333333
3170.0,14089.9733333,11611.1066667,36.0
3172.33333333,14088.72,11612.1733333,36.0
3103.0,14430.1366667,11899.5566667,38.6666666667
3162.66666667,14118.8133333,11636.3366667,38.3333333333
3197.0,14018.3133333,11556.75,37.0
3179.33333333,14005.3266667,11539.2033333,38.6666666667
3106.0,14386.5733333,11856.7366667,36.0
3168.0,14078.7666667,11603.54,38.6666666667
3198.0,14007.38,11545.2166667,33.3333333333
3255.33333333,13761.44,11343.9033333,38.6666666667
3192.33333333,14013.2033333,11552.4933333,34.3333333333
3296.66666667,14587.15,12011.1133333,36.0
3088.33333333,14374.1066667,11832.3,39.0
3089.66666667,14460.4166667,11915.4633333,36.0
3115.66666667,14263.7566667,11743.5733333,36.0
3172.33333333,14024.3733333,11548.9766667,36.0
3253.33333333,13637.0333333,11223.6933333,36.0
3228.0,13817.51,11385.1233333,33.3333333333
3220.66666667,13813.4666667,11378.8133333,39.0
3185.33333333,13912.57,11448.3433333,36.6666666667
3213.0,13873.97,11427.92,36.6666666667
3250.33333333,13680.5333333,11266.0066667,33.3333333333
3154.66666667,14091.8933333,11606.0933333,36.0
3197.0,13940.5066667,11479.2466667,36.0
3256.0,13686.1133333,11274.27,36.0
3238.0,13782.2766667,11355.85,36.0
3344.33333333,13311.56,10962.53,40.0
3266.0,13639.8333333,11236.6,38.3333333333
3213.0,13851.3,11406.1366667,36.0
3236.66666667,13793.0466667,11366.8333333,36.3333333333
3239.0,13779.3533333,11353.1733333,36.0
3210.0,13947.7366667,11501.2333333,40.0
3252.33333333,13750.4533333,11329.12,39.0
3208.66666667,13909.3,11457.11,36.0
3159.33333333,14182.2666667,11693.26,36.3333333333
3448.66666667,13971.5,11512.4066667,36.0
