Throughput,Response time (ms),Queue time (ms),Queue length
1735.66666667,2464.22333333,89.8933333333,0.0
1722.33333333,2487.89,76.4666666667,0.0
1665.0,2572.56666667,87.09,0.0
1715.33333333,2519.29666667,77.8633333333,0.0
1758.0,2462.83333333,90.4966666667,0.0
1794.33333333,2391.11666667,64.3933333333,0.0
1701.0,2521.61666667,94.4,0.0
1682.0,2552.88333333,131.873333333,0.0
1752.0,2486.08333333,123.413333333,0.0
1767.0,2435.53666667,93.68,0.0
1692.0,2535.69666667,83.38,0.0
1662.0,2555.79333333,73.8633333333,0.333333333333
1736.33333333,2461.69333333,86.9666666667,0.333333333333
1662.0,2573.70666667,64.72,0.0
1701.0,2519.37333333,85.31,0.0
1709.66666667,2485.01333333,87.1,0.0
1715.66666667,2484.05666667,82.75,0.0
1720.33333333,2483.66333333,94.2166666667,0.0
1696.0,2563.44333333,94.1566666667,0.0
1711.33333333,2512.52666667,96.8733333333,0.0
1872.0,2511.24666667,99.9233333333,0.0
1665.66666667,2599.96333333,113.81,0.0
1663.66666667,2623.79666667,85.41,0.0
1716.66666667,2524.42,105.62,0.0
1730.33333333,2510.18666667,98.8066666667,0.0
1760.0,2469.91666667,98.96,0.0
1761.66666667,2460.73,97.0966666667,0.0
1706.66666667,2558.07333333,109.863333333,0.0
1710.33333333,2554.37666667,105.95,0.0
1717.66666667,2536.47666667,130.02,0.0
1748.66666667,2485.37,112.786666667,0.0
1729.66666667,2500.47666667,120.286666667,0.0
1728.0,2497.72666667,118.17,0.666666666667
1688.66666667,2566.31333333,117.303333333,0.0
1740.66666667,2515.66666667,97.1033333333,1.66666666667
1696.66666667,2521.95333333,104.043333333,0.0
1707.66666667,2501.47333333,92.0833333333,0.0
1707.33333333,2542.15,112.346666667,0.0
1707.66666667,2522.81333333,98.3366666667,0.0
1684.33333333,2583.35333333,113.46,1.66666666667
1696.33333333,2552.87666667,94.9966666667,0.0
1706.33333333,2510.44333333,93.4,2.66666666667
1759.0,2462.97333333,91.33,0.0
1765.33333333,2455.74333333,86.23,0.0
1713.33333333,2496.3,77.9833333333,0.0
1707.0,2481.39333333,78.99,0.0
1732.33333333,2460.53,91.0566666667,0.0
1702.33333333,2524.31,85.9366666667,0.0
1685.66666667,2539.98666667,115.26,0.0
1646.0,2674.39666667,97.7433333333,0.0
1708.66666667,2493.04333333,95.11,0.0
1733.66666667,2483.20333333,85.0,0.0
1772.33333333,2410.77666667,79.3933333333,0.0
1765.66666667,2453.13333333,91.41,0.0
1749.33333333,2470.49,101.64,0.0
1750.0,2473.53333333,90.9466666667,0.0
1733.33333333,2511.84333333,114.906666667,0.666666666667
1727.66666667,2506.81333333,125.25,2.33333333333
1755.0,2468.68666667,110.346666667,0.0
1700.0,2536.13333333,115.75,0.0
1749.0,2586.44333333,136.12,0.0
1702.66666667,2581.49666667,132.966666667,0.0
1693.33333333,2504.53,75.04,0.0
1699.66666667,2537.17666667,101.95,0.0
1723.0,2515.81,111.576666667,0.0
1743.33333333,2491.74,55.57,0.0
1732.0,2488.37666667,74.1966666667,0.333333333333
1715.66666667,2492.78,65.84,0.0
1741.66666667,2487.19666667,83.5466666667,0.0
1706.66666667,2535.65,79.0,0.0
1731.0,2484.52666667,55.7533333333,0.0
1750.0,2421.13,79.5666666667,0.666666666667
1709.33333333,2538.09666667,73.3366666667,0.0
1706.66666667,2562.55333333,118.513333333,0.0
1689.33333333,2573.58,102.396666667,0.0
1726.0,2506.12,79.2266666667,0.333333333333
1705.0,2540.89,101.91,0.0
1721.33333333,2497.11,92.4233333333,0.666666666667
1710.66666667,2510.27666667,106.02,0.0
1760.0,2460.05666667,109.2,0.0
