Throughput,Response time (ms),Queue time (ms),Queue length
3046.33333333,18582.0033333,15996.41,49.6666666667
3023.0,18597.6233333,15999.29,48.0
3067.66666667,18351.7233333,15790.0533333,48.0
3087.66666667,18161.1566667,15624.5033333,53.3333333333
3094.66666667,18192.1366667,15652.31,50.6666666667
3094.66666667,18171.57,15634.6433333,48.0
3084.0,18207.7933333,15666.92,50.3333333333
3045.66666667,18449.6533333,15877.9033333,50.0
3048.33333333,18445.6233333,15872.6766667,50.6666666667
3042.0,18508.73,15926.7666667,48.6666666667
3347.66666667,18035.22,15521.9866667,50.6666666667
3093.66666667,18185.6466667,15647.8833333,50.6666666667
3143.0,17857.7666667,15363.8633333,48.0
3146.0,17877.93,15386.0633333,50.6666666667
3076.66666667,18261.3433333,15716.7566667,53.0
3076.33333333,18307.9133333,15754.4233333,48.0
3076.33333333,18338.2833333,15787.8833333,51.3333333333
3036.0,18550.8666667,15967.25,50.0
3108.66666667,18050.7766667,15530.8166667,48.6666666667
3044.33333333,18545.7266667,15965.8033333,50.6666666667
3066.66666667,18389.29,15826.32,48.0
3087.66666667,18202.2966667,15663.2266667,48.6666666667
3086.33333333,18192.5566667,15652.58,50.6666666667
3090.33333333,18183.2566667,15643.7333333,48.0
2988.66666667,18816.9533333,16194.4933333,52.0
3069.33333333,18333.47,15776.1,49.3333333333
3059.33333333,18438.26,15872.3066667,48.0
3032.33333333,18577.1166667,15992.9566667,43.3333333333
3052.66666667,18433.82,15865.7733333,49.6666666667
3039.33333333,18523.8833333,15943.11,53.3333333333
3040.33333333,18561.9433333,15979.9333333,48.0
3032.33333333,18558.1166667,15970.8966667,48.0
3055.33333333,18442.5633333,15876.7733333,50.6666666667
3078.0,18339.4366667,15785.2566667,48.0
3044.0,18447.7033333,15869.55,50.6666666667
3045.0,18514.24,15936.0833333,48.0
3078.33333333,18333.3766667,15782.5233333,49.3333333333
3178.0,17681.9733333,15209.48,50.6666666667
3132.0,17973.1833333,15466.2633333,48.3333333333
3122.33333333,18020.35,15506.4466667,50.3333333333
3030.0,18555.0533333,15966.9033333,50.3333333333
3067.0,18367.3466667,15806.38,48.0
3074.0,18407.3133333,15841.0466667,48.0
3128.0,17917.1266667,15414.0366667,53.0
3068.33333333,18386.0933333,15826.6566667,48.0
3070.66666667,18360.71,15804.1933333,48.0
3003.33333333,18765.6133333,16152.6,52.0
2996.0,18846.9233333,16229.2166667,48.0
3084.33333333,18239.0333333,15696.5266667,52.0
3036.0,18568.07,15982.9066667,50.6666666667
3079.66666667,18300.13,15749.7766667,48.0
3030.66666667,18590.1533333,15998.8133333,48.0
3051.0,18484.09,15911.1033333,50.6666666667
3031.0,18605.5333333,16016.55,48.0
3039.66666667,18532.0033333,15952.0633333,53.0
3073.33333333,18300.8733333,15749.9966667,53.3333333333
3055.33333333,18425.6033333,15851.06,53.0
3106.66666667,18099.5866667,15573.91,48.3333333333
3066.33333333,18300.1133333,15738.3566667,48.0
3021.0,18609.1,16011.24,50.6666666667
3042.33333333,18567.9533333,15984.8133333,48.0
3061.33333333,18372.0933333,15806.4966667,48.6666666667
3108.66666667,18104.8733333,15580.08,48.0
3144.0,17915.28,15415.72,48.0
3102.0,18127.2433333,15596.3833333,52.6666666667
3105.66666667,18068.85,15541.3033333,51.0
3083.0,18357.5766667,15803.85,48.0
3067.0,18327.2,15768.4566667,48.0
3072.66666667,18319.45,15762.2833333,48.0
3060.0,18357.0566667,15795.1833333,50.6666666667
3119.0,18038.8,15519.8,50.6666666667
3114.33333333,18121.52,15598.17,51.0
3138.66666667,17899.82,15398.3233333,48.3333333333
3169.0,17693.12,15215.71,50.6666666667
3156.33333333,17814.5166667,15324.2166667,48.0
3177.0,17666.4566667,15194.49,48.0
3088.66666667,18195.4466667,15654.0333333,48.0
3080.33333333,18292.1266667,15744.3466667,48.0
3117.33333333,18054.6766667,15535.05,48.0
3090.0,18222.9333333,15683.09,48.0
