Throughput,latency(ms)
2997.33333333,21.3433333333
3027.0,21.1466666667
3014.33333333,21.29
3072.66666667,20.8233333333
3065.66666667,20.9
3071.0,20.81
3079.0,20.8
3049.33333333,20.9633333333
3042.33333333,21.03
3015.33333333,21.2633333333
3057.66666667,20.92
3127.66666667,20.4633333333
3096.0,20.6533333333
3131.66666667,20.44
3110.33333333,20.5733333333
3057.0,20.9533333333
3049.0,20.99
3061.0,20.88
3055.66666667,20.93
3050.66666667,20.9833333333
3038.33333333,21.0733333333
3078.33333333,20.81
3059.33333333,20.9066666667
3073.0,20.8466666667
3027.0,21.09
3014.33333333,21.2333333333
3050.33333333,20.9866666667
3031.33333333,21.1266666667
3028.66666667,21.0966666667
3035.66666667,21.0966666667
3034.0,21.0933333333
3003.0,21.28
3034.0,21.1
3043.0,21.04
3066.66666667,20.8766666667
3020.66666667,21.1766666667
3046.33333333,21.01
3091.0,20.7266666667
3145.33333333,20.33
3109.66666667,20.5733333333
3064.0,20.8933333333
3022.66666667,21.17
3059.0,20.9033333333
3055.0,20.94
3078.0,20.7633333333
3095.0,20.72
3012.0,21.2133333333
2988.0,21.4166666667
3014.33333333,21.24
3061.33333333,20.9066666667
3031.0,21.0966666667
3035.66666667,21.05
3026.33333333,21.1466666667
3037.33333333,21.0733333333
2996.0,21.3633333333
3023.0,21.14
3076.33333333,20.82
3034.66666667,21.0733333333
3074.0,20.8466666667
3034.0,21.0733333333
3023.33333333,21.1833333333
3025.66666667,21.15
3052.66666667,20.9633333333
3111.0,20.5666666667
3109.33333333,20.6066666667
3100.66666667,20.6333333333
3059.66666667,20.9566666667
3072.33333333,20.82
3039.0,21.0533333333
3045.0,21.02
3075.33333333,20.8066666667
3103.0,20.6333333333
3112.0,20.5733333333
3142.0,20.36
3157.33333333,20.2966666667
3132.33333333,20.4266666667
3150.0,20.3166666667
3041.33333333,21.0333333333
3086.66666667,20.7433333333
3090.0,20.7033333333
