Throughput,Latency
3941,12.17
4086,11.84
4336,11.02
4030,11.86
3915,12.39
3805,12.56
4067,11.76
4169,11.46
4084,11.88
3959,12.08
3773,12.66
3806,12.55
3807,12.75
4038,11.84
4100,11.65
4165,11.48
4065,11.94
3980,12.0
4009,11.92
4117,11.6
4162,11.67
3951,12.09
3934,12.14
4006,12.02
4053,11.92
3930,12.12
3880,12.45
3831,12.43
3726,12.98
3940,12.08
3798,12.73
3969,11.99
4141,11.68
3826,12.39
3922,12.33
3896,12.22
3820,12.65
3986,11.94
4105,11.81
3574,13.32
3780,12.79
3735,12.75
3775,12.82
3976,12.05
3922,12.14
3975,12.16
3756,12.67
3901,12.39
3670,13.08
3722,12.79
3825,12.64
3861,12.33
3804,12.71
3817,12.61
3925,12.12
3821,12.66
3854,12.36
4037,11.97
3977,12.07
3926,12.12
4046,11.95
4046,11.76
4220,11.47
3943,12.21
3744,12.71
3740,12.93
3900,12.2
4064,11.89
3781,12.54
3914,12.35
4076,11.68
3962,12.21
4172,11.41
3901,12.3
3734,12.93
3552,13.61
4036,11.8
4171,11.58
3734,12.79
3877,12.29
