Throughput,latency(ms)
10764.6666667,1.48166666667
10727.6666667,1.48333333333
11649.6666667,1.37
10843.6666667,1.485
11435.0,1.405
12065.0,1.32
12553.0,1.26666666667
11472.6666667,1.38833333333
11581.6666667,1.39
12013.3333333,1.32333333333
11824.3333333,1.35333333333
11204.3333333,1.42333333333
11729.3333333,1.35666666667
12029.3333333,1.32833333333
11971.6666667,1.33166666667
11939.6666667,1.335
12071.3333333,1.31666666667
11903.6666667,1.34333333333
11747.0,1.355
11695.3333333,1.36333333333
12393.6666667,1.28833333333
11851.6666667,1.34666666667
11411.6666667,1.39833333333
12145.3333333,1.30833333333
11966.6666667,1.33333333333
11772.6666667,1.36166666667
12180.6666667,1.305
12404.0,1.30833333333
11691.3333333,1.37166666667
11812.0,1.355
11584.6666667,1.375
11079.3333333,1.44833333333
11707.0,1.36833333333
11286.6666667,1.415
11823.0,1.35833333333
11164.6666667,1.435
11299.6666667,1.415
11765.0,1.355
11726.3333333,1.36
11735.3333333,1.36666666667
11835.6666667,1.345
11177.3333333,1.42333333333
11417.6666667,1.385
11320.3333333,1.41666666667
11655.3333333,1.375
11341.6666667,1.41
10798.3333333,1.47333333333
11436.3333333,1.39
11189.3333333,1.42833333333
11251.6666667,1.41
11329.3333333,1.41
12097.6666667,1.32
11263.3333333,1.41666666667
11639.0,1.36666666667
11077.3333333,1.43833333333
10996.3333333,1.45833333333
11505.0,1.39
11422.3333333,1.39
11679.0,1.37166666667
11528.3333333,1.38166666667
11499.3333333,1.38666666667
11590.0,1.38333333333
11674.0,1.36666666667
11407.6666667,1.40666666667
11749.3333333,1.35166666667
11895.0,1.33666666667
11932.3333333,1.335
11712.0,1.36166666667
12087.6666667,1.325
12484.6666667,1.28166666667
11353.6666667,1.40166666667
11663.6666667,1.36833333333
12162.0,1.315
11289.0,1.41666666667
11446.0,1.38833333333
11899.3333333,1.34166666667
11792.3333333,1.35833333333
11719.3333333,1.35833333333
11581.0,1.38
11805.3333333,1.355
11395.3333333,1.40333333333
11474.0,1.39833333333
11417.3333333,1.39833333333
11238.3333333,1.41833333333
11628.0,1.37
11661.0,1.37166666667
11446.0,1.39166666667
11499.0,1.39
11519.6666667,1.39166666667
