Throughput,latency(ms)
20815.0,3.085
21195.3333333,3.04166666667
20987.6666667,3.03
21235.6666667,3.04833333333
21132.3333333,3.03666666667
20124.0,3.015
19939.3333333,3.44
21232.3333333,2.99666666667
19529.6666667,3.42
21979.6666667,2.93833333333
21914.6666667,2.93333333333
21383.6666667,3.00333333333
20442.0,3.14
21875.3333333,2.94666666667
21737.3333333,2.94666666667
19615.6666667,3.39
21580.6666667,2.97166666667
22000.6666667,2.91666666667
21408.6666667,2.985
21795.0,2.93666666667
21730.6666667,2.97333333333
21407.6666667,3.00833333333
22169.0,2.905
21130.3333333,3.02333333333
21297.6666667,3.01333333333
20034.0,3.19833333333
21544.6666667,2.98333333333
21452.6666667,2.995
21991.6666667,2.91
21911.0,2.92666666667
19189.3333333,2.93833333333
20094.6666667,3.67833333333
21123.3333333,2.97333333333
21190.6666667,3.09166666667
21550.0,3.01
21081.6666667,3.04166666667
21180.3333333,3.02833333333
21692.6666667,2.955
20346.3333333,3.15666666667
21283.0,3.01166666667
20578.3333333,3.11166666667
20848.3333333,3.04333333333
18589.3333333,3.61833333333
20987.0,3.05333333333
21245.0,3.015
19774.6666667,3.26
19513.0,3.33
21360.6666667,3.02
20384.0,3.17
20637.3333333,3.105
19378.0,3.445
20623.0,3.10833333333
20858.6666667,3.06666666667
21225.0,3.025
20551.0,3.12
19853.6666667,3.23166666667
21281.6666667,3.01833333333
19888.3333333,3.25
17307.0,3.915
21006.6666667,3.14833333333
20435.6666667,3.14333333333
20864.3333333,3.07
19275.6666667,3.31833333333
20896.3333333,3.08833333333
20460.3333333,3.13333333333
20542.6666667,3.11
21100.3333333,3.035
21058.6666667,3.03833333333
19338.6666667,3.22833333333
21490.0,3.085
21179.6666667,3.035
21157.3333333,3.03333333333
21072.6666667,3.05166666667
20654.6666667,3.11
20725.6666667,3.11333333333
21402.0,2.99333333333
20724.0,3.08166666667
20984.0,3.06333333333
20326.0,3.16166666667
20335.6666667,3.16666666667
20769.0,3.07666666667
18879.0,3.52166666667
20471.3333333,3.13333333333
20916.0,3.05833333333
20106.3333333,3.19166666667
20671.0,3.09333333333
21074.6666667,3.05
21439.3333333,2.99333333333
21386.0,2.99833333333
