Throughput,latency(ms)
3659.66666667,0.548333333333
4507.66666667,0.436666666667
4623.0,0.426666666667
4302.33333333,0.46
4508.33333333,0.441666666667
4688.0,0.42
4379.33333333,0.455
4186.33333333,0.471666666667
4140.66666667,0.478333333333
4531.66666667,0.438333333333
4344.0,0.456666666667
4381.33333333,0.455
4817.33333333,0.415
4140.33333333,0.48
4178.66666667,0.478333333333
4273.33333333,0.461666666667
4329.33333333,0.453333333333
4545.66666667,0.446666666667
4137.66666667,0.476666666667
4597.33333333,0.428333333333
4071.0,0.491666666667
4229.33333333,0.475
4218.33333333,0.49
3999.66666667,0.501666666667
3882.0,0.511666666667
3906.33333333,0.516666666667
4208.0,0.473333333333
4097.33333333,0.486666666667
4120.0,0.481666666667
4193.0,0.471666666667
4125.0,0.475
3925.66666667,0.503333333333
4360.0,0.453333333333
4466.0,0.448333333333
4157.33333333,0.47
4137.0,0.475
3960.0,0.498333333333
3697.33333333,0.53
4084.33333333,0.485
3941.33333333,0.496666666667
4042.0,0.483333333333
4484.0,0.443333333333
4120.0,0.476666666667
3840.0,0.511666666667
4310.0,0.453333333333
4429.66666667,0.441666666667
3795.66666667,0.518333333333
3669.66666667,0.533333333333
3817.0,0.516666666667
3727.0,0.523333333333
3685.66666667,0.531666666667
4173.66666667,0.468333333333
4161.0,0.471666666667
3899.0,0.498333333333
4619.66666667,0.43
3821.0,0.518333333333
4358.66666667,0.465
4138.33333333,0.485
4157.66666667,0.47
4663.33333333,0.426666666667
4295.66666667,0.458333333333
3956.66666667,0.501666666667
4489.66666667,0.436666666667
4121.33333333,0.481666666667
4531.0,0.44
4495.66666667,0.455
4299.66666667,0.458333333333
4471.66666667,0.441666666667
4373.66666667,0.463333333333
4432.0,0.443333333333
4087.0,0.488333333333
4213.0,0.475
3850.33333333,0.506666666667
3830.66666667,0.521666666667
4049.33333333,0.486666666667
4060.33333333,0.483333333333
4651.66666667,0.425
4075.33333333,0.483333333333
4206.0,0.475
4476.66666667,0.445
4107.0,0.48
4050.0,0.493333333333
4398.0,0.453333333333
4443.66666667,0.445
4428.66666667,0.445
4476.33333333,0.443333333333
4492.66666667,0.438333333333
4652.0,0.423333333333
4214.0,0.461666666667
