Repetition,Middleware,Average Throughput,Std Throughput,Average Latency,Std Latency,Average Gets,Average Multigets,Average Sets,Average Invalids,Average Hits,Average Queue Length,Std Queue Length,Average Queue Time,Std Queue Time,Average Server Time,Std Server Time
1,1,6429.125,196.741388759,26.341857875,0.843365540494,0.0,0.0,6429.125,0.0,6429.125,138.525,9.9873020647,21.436801625,0.692172660847,4.860482875,0.154406579656
1,Total,6429.125,196.741388759,26.341857875,0.843365540494,0.0,0.0,6429.125,0.0,6429.125,138.525,9.9873020647,21.436801625,0.692172660847,4.860482875,0.154406579656
2,1,6334.6125,237.141601332,26.621304875,0.828993114117,0.0,0.0,6334.6125,0.0,6334.6125,140.2875,10.7823035396,21.657328125,0.660285842026,4.9054755,0.155365893533
2,Total,6334.6125,237.141601332,26.621304875,0.828993114117,0.0,0.0,6334.6125,0.0,6334.6125,140.2875,10.7823035396,21.657328125,0.660285842026,4.9054755,0.155365893533
3,1,6432.15,204.124936922,26.21026775,0.777542830209,0.0,0.0,6432.15,0.0,6432.15,140.8625,6.7048891098,21.328503875,0.634395514619,4.838649,0.153703758464
3,Total,6432.15,204.124936922,26.21026775,0.777542830209,0.0,0.0,6432.15,0.0,6432.15,140.8625,6.7048891098,21.328503875,0.634395514619,4.838649,0.153703758464
Total,Total,6398.62916667,111.101947504,26.3911435,0.433382456486,0.0,0.0,6398.62916667,0.0,6398.62916667,139.891666667,4.87791169493,21.4742112083,0.35398054622,4.86820245833,0.0820621974772
