MW host,Average Throughput,Std Throughput,Average Response Time,Std Response Time,Average Queue Time,Std Queue Time,Average Queue Length,Std Queue Length,Average Server Time,Std Server Time
1,4297.904166666666,178.43844731580185,1.9694897916666667,0.1030238781943249,0.15084891666666664,0.02362973512515696,0.7625,2.1330851603382435,1.7908220416666665,0.08832644370357291
2,4127.983333333334,135.23167682026516,2.1134516666666667,0.05791985436297448,0.13954745833333332,0.02286590864216267,0.5625,1.678142153652696,1.9474697083333334,0.04816013213779254
Total,8425.8875,261.99639048984454,2.041470729166667,0.11028057694747541,0.1451981875,0.02390556139045359,1.325,2.694058238196602,1.869145875,0.10581750720445816
