Throughput,Latency
5146,0.77
5464,0.72
5231,0.76
5411,0.74
5311,0.75
5209,0.76
5163,0.77
5042,0.79
5018,0.79
5136,0.77
5154,0.77
5237,0.76
5413,0.73
5198,0.76
5004,0.79
5038,0.79
5293,0.75
5227,0.76
5035,0.79
5405,0.73
5353,0.74
4942,0.8
5333,0.74
5294,0.75
5582,0.71
5135,0.77
5075,0.78
5323,0.75
5199,0.76
5271,0.75
5136,0.77
5257,0.75
5290,0.75
5390,0.74
5459,0.73
5652,0.7
5566,0.71
5460,0.72
5371,0.74
5580,0.71
5560,0.71
5243,0.76
5400,0.74
5169,0.77
5160,0.77
5326,0.74
5372,0.74
5398,0.73
5168,0.77
5439,0.73
4738,0.83
5251,0.75
5391,0.74
4925,0.8
5205,0.76
5081,0.78
4985,0.8
5254,0.75
5203,0.76
5454,0.73
5427,0.73
5448,0.73
5229,0.76
5226,0.75
5424,0.73
5587,0.71
5160,0.77
5265,0.75
5118,0.78
5241,0.76
5173,0.77
5122,0.77
5459,0.73
5240,0.76
5027,0.79
5301,0.75
5474,0.72
5416,0.74
5336,0.74
5388,0.74
