Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,683.6166666666667,24.29480145964848,2.9175,0.10786051739811525
2,652.4583333333334,21.317836181705072,3.0562916666666666,0.11524395777975509
Total,1336.075,39.86329411342246,2.9868958333333335,0.13136726626707937
