  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
     0  65397      0       0  65397  64617   4548.17  1076.99   3423.03      0
     0   8124      0       0   8124   8124   3573.57   542.70   2999.32     15
     0   8835      0       0   8835   8833   3303.78   435.36   2839.08      0
     0   9014      0       0   9014   8959   3234.15   477.10   2735.88     21
     0   9122      0       0   9122   9029   3156.65   402.81   2717.78      0
     0   9200      0       0   9200   9175   3078.79   324.20   2732.79      0
     0   9057      0       0   9057   8874   3141.76   363.14   2756.82      0
     0   9102      0       0   9102   8934   3027.46   323.51   2683.58      0
     0   9404      0       0   9404   9334   3092.83   341.86   2731.56     16
     0   8484      0       0   8484   8456   3374.05   412.60   2931.82      0
     0   9044      0       0   9044   9016   3145.81   432.31   2687.58     30
     0   8609      0       0   8609   8548   3295.18   496.68   2762.19      0
     0   9477      0       0   9477   9401   2976.57   333.63   2619.50      0
     0   9182      0       0   9182   9025   3139.73   400.68   2719.00     27
     0   9043      0       0   9043   8874   3224.83   435.87   2768.08      0
     0   9423      0       0   9423   9342   2962.58   299.47   2642.78      0
     0   8849      0       0   8849   8827   3241.10   543.98   2676.16      0
     0   9350      0       0   9350   9293   3041.98   333.44   2686.81      0
     0   9349      0       0   9349   9297   3009.26   354.92   2632.10      0
     0   9022      0       0   9022   8995   3146.55   378.13   2748.11      5
     0   8699      0       0   8699   8663   3102.21   355.08   2723.60      0
     0   8325      0       0   8325   8270   3422.99   573.91   2826.15      0
     0   8472      0       0   8472   8412   3465.42   576.37   2866.78      0
     0   8328      0       0   8328   8275   3411.22   452.25   2923.81     12
     0   9347      0       0   9347   9287   3078.83   415.32   2642.80      0
     0   9453      0       0   9453   9413   2948.91   355.28   2575.24      0
     0   9033      0       0   9033   9022   3146.76   422.38   2701.62      0
     0   9128      0       0   9128   9114   3079.92   371.53   2688.09     12
     0   9055      0       0   9055   9034   3128.86   434.12   2672.14      0
     0   9312      0       0   9312   9272   2997.89   331.10   2645.11      0
     0   9197      0       0   9197   9158   3037.64   380.66   2635.05     30
     0   8994      0       0   8994   8952   3224.56   411.51   2782.05     16
     0   9071      0       0   9071   9033   2955.69   366.39   2569.89      0
     0   8935      0       0   8935   8873   3089.68   386.20   2680.16      0
     0   9475      0       0   9475   9394   3027.98   366.30   2639.11      0
     0   8714      0       0   8714   8629   3242.24   379.89   2841.98      2
     0   8841      0       0   8841   8732   3198.54   411.77   2757.44      0
     0   9080      0       0   9080   8978   3108.18   369.56   2717.71      0
     0   9089      0       0   9089   8992   3155.68   375.56   2755.07      0
     0   9213      0       0   9213   9110   3078.99   339.11   2718.01     24
     0   8957      0       0   8957   8907   3173.69   442.78   2710.52      1
     0   9256      0       0   9256   9202   3132.44   386.45   2724.34      0
     0   8849      0       0   8849   8792   3309.30   485.51   2801.82      0
     0   9464      0       0   9464   9406   3029.71   380.74   2627.81      0
