  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
     0  70895      0       0  70895  70115   3477.61   468.26   2976.69      2
     0   8608      0       0   8608   8608   3200.00   388.64   2779.61      5
     0   9017      0       0   9017   8984   3187.50   369.23   2795.51      7
     0   8875      0       0   8875   8792   3249.92   462.68   2765.17      0
     0   9122      0       0   9122   9078   3186.34   476.93   2687.89     11
     0   8715      0       0   8715   8604   3200.76   352.34   2827.34      0
     0   8804      0       0   8804   8607   3270.85   395.82   2852.76      0
     0   8996      0       0   8996   8888   3168.01   447.72   2698.78      3
     0   9287      0       0   9287   9246   2998.46   388.53   2582.02      0
     0   8947      0       0   8947   8927   3182.01   404.71   2751.71      0
     0   9211      0       0   9211   9157   3076.89   319.48   2734.12      0
     0   8916      0       0   8916   8848   3066.64   332.63   2714.39      0
     0   8796      0       0   8796   8686   3162.43   351.06   2789.66      0
     0   9037      0       0   9037   8859   3132.30   392.20   2715.38      1
     0   8819      0       0   8819   8697   3196.09   478.04   2691.93      0
     0   9234      0       0   9234   9199   3135.23   403.78   2710.82      0
     0   8853      0       0   8853   8813   3127.52   378.78   2726.56      0
     0   9112      0       0   9112   9051   3183.94   367.87   2794.93     32
     0   9006      0       0   9006   8975   3155.28   405.49   2728.01      1
     0   9018      0       0   9018   8984   3228.57   475.37   2733.11     10
     0   8788      0       0   8788   8739   3183.57   363.44   2792.71     12
     0   9011      0       0   9011   8948   3097.50   358.16   2719.61      0
     0   9018      0       0   9018   8956   3123.55   427.94   2674.31      0
     0   9300      0       0   9300   9249   3011.19   330.30   2662.35      7
     0   9266      0       0   9266   9215   3072.35   373.56   2677.65      0
     0   8858      0       0   8858   8839   3205.13   404.30   2778.65      0
     0   9119      0       0   9119   9106   3123.66   405.64   2697.95      5
     0   9471      0       0   9471   9455   2934.32   326.79   2587.33      0
     0   8934      0       0   8934   8897   3122.37   325.51   2774.28     15
     0   9359      0       0   9359   9324   3032.06   357.76   2652.26      0
     0   9401      0       0   9401   9355   3019.72   318.57   2680.17      0
     0   9068      0       0   9068   9026   3133.34   349.87   2761.58      1
     0   9347      0       0   9347   9297   3038.90   355.72   2663.12      0
     0   9408      0       0   9408   9322   3015.48   419.20   2571.84      0
     0   9344      0       0   9344   9264   3086.78   447.54   2617.44      0
     0   9033      0       0   9033   8917   3162.56   438.48   2701.31      0
     0   8917      0       0   8917   8819   3165.38   420.38   2723.11      0
     0   9087      0       0   9087   8991   3207.79   476.15   2711.80      0
     0   9480      0       0   9480   9374   2972.45   342.00   2610.01      0
     0   9177      0       0   9177   9119   3149.30   440.51   2672.09      0
     0   9123      0       0   9123   9071   3142.42   390.52   2729.92      1
     0   9362      0       0   9362   9299   3011.92   359.06   2633.23      2
     0   9351      0       0   9351   9294   3000.31   350.05   2627.06      0
     0   9022      0       0   9022   8961   3181.11   434.62   2719.61      2
     0   9065      0       0   9065   8967   3179.83   413.19   2742.34      0
     0   8300      0       0   8300   8171   3302.70   471.70   2806.86      0
     0   8572      0       0   8572   8433   3529.75   465.56   3033.31     15
     0   9168      0       0   9168   8999   3127.58   440.70   2665.37      0
     0   9223      0       0   9223   9059   3047.98   367.38   2657.55      0
     0   9033      0       0   9033   8914   3131.81   390.93   2713.35      0
     0   9385      0       0   9385   9279   3123.87   447.72   2653.06      0
     0   8540      0       0   8540   8477   3450.24   325.37   3088.21      0
     0   9006      0       0   9006   8935   3160.92   420.70   2716.12      0
     0   9444      0       0   9444   9359   2985.74   315.24   2648.85      5
     0   8792      0       0   8792   8709   3233.41   408.82   2780.65      0
     0   9009      0       0   9009   8917   3095.02   372.10   2700.36      0
     0   9359      0       0   9359   9250   2982.95   322.39   2637.09      0
     0   9405      0       0   9405   9297   2979.86   330.69   2628.96      0
     0   9084      0       0   9084   8974   3162.77   434.63   2706.53      0
     0   9014      0       0   9014   8897   3175.96   386.21   2764.78      0
     0   8837      0       0   8837   8736   3239.86   371.53   2846.24      0
     0   9386      0       0   9386   9301   3101.70   391.17   2681.10      0
     0   9341      0       0   9341   9269   3068.59   422.61   2625.96      4
     0   9089      0       0   9089   9011   3098.20   383.44   2693.58      0
     0   9086      0       0   9086   9016   3138.16   377.74   2738.35      4
     0   9434      0       0   9434   9367   3089.24   333.32   2734.74      0
     0   9155      0       0   9155   9087   3113.54   441.07   2652.86      1
     0   9435      0       0   9435   9375   2982.48   366.77   2594.74     10
     0   8958      0       0   8958   8911   3083.49   345.64   2715.00      0
     0   9159      0       0   9159   9122   3091.34   348.92   2720.43      4
     0   9356      0       0   9356   9318   3035.58   374.11   2641.46      1
     0   9411      0       0   9411   9358   3007.93   342.04   2644.39      0
     0   8910      0       0   8910   8842   3129.40   403.73   2706.80      0
     0   9044      0       0   9044   8973   3115.70   374.32   2720.30     15
     0   9149      0       0   9149   9068   3164.54   396.43   2744.40      0
     0   9752      0       0   9752   9650   2966.47   295.23   2651.67      0
     0   8969      0       0   8969   8874   3130.59   453.29   2658.44      0
     0   8997      0       0   8997   8903   3177.66   386.39   2769.62     10
     0   9563      0       0   9563   9485   3018.13   374.40   2621.94      0
     0   8960      0       0   8960   8894   3143.41   405.96   2714.55     12
     0   9484      0       0   9484   9432   2996.64   350.76   2625.41      0
     0   5230      0       0   5230   5202   3053.62   425.02   2606.69      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
