Throughput,Latency
5676,4.92
5605,5.0
5710,4.9
5775,4.84
5825,4.81
5666,4.94
5755,4.86
5330,5.26
5549,5.03
5874,4.77
5406,5.17
5680,4.92
5571,5.02
5666,4.93
5629,4.98
5528,5.06
5478,5.11
5296,5.28
5662,4.94
5528,5.06
5784,4.83
5703,4.91
5595,5.0
5585,5.02
5766,4.84
5478,5.11
5806,4.83
5631,4.97
5636,4.96
5595,5.0
5436,5.15
5207,5.37
5414,5.17
5591,5.0
5436,5.15
5640,4.96
5742,4.87
5401,5.19
5748,4.87
5568,5.02
5479,5.11
5620,4.98
5489,5.09
5538,5.05
5440,5.14
5545,5.05
5421,5.17
5581,5.01
5634,4.96
5393,5.19
5608,4.99
5479,5.1
5422,5.17
5648,4.95
5623,4.97
5574,5.03
5594,5.0
5699,4.91
5468,5.1
5420,5.16
5448,5.15
5519,5.07
5483,5.09
5582,5.02
5651,4.94
5637,4.97
5495,5.1
5330,5.25
5360,5.22
5541,5.05
5350,5.22
5765,4.86
5610,4.98
5635,4.95
5604,5.0
5598,5.0
5478,5.11
5623,4.98
5381,5.2
5081,5.51
