Throughput,latency(ms)
5681.66666667,4.92333333333
5430.33333333,5.15333333333
5664.66666667,4.94666666667
5653.0,4.95
5686.33333333,4.92333333333
5682.66666667,4.92
5682.66666667,4.93
5507.33333333,5.08333333333
5413.66666667,5.17
5651.66666667,4.96
5575.0,5.02
5671.0,4.93
5549.66666667,5.04666666667
5598.33333333,4.98666666667
5611.66666667,4.99666666667
5569.33333333,5.02666666667
5595.0,5.01
5539.0,5.05333333333
5589.0,5.0
5621.0,4.98333333333
5645.66666667,4.95666666667
5600.0,4.99666666667
5636.33333333,4.96333333333
5596.0,5.00333333333
5673.33333333,4.93
5609.33333333,4.98666666667
5681.0,4.93333333333
5676.33333333,4.93333333333
5648.0,4.95666666667
5471.33333333,5.12666666667
5569.0,5.03
5530.33333333,5.07
5589.66666667,5.01
5435.33333333,5.14
5565.33333333,5.04
5718.33333333,4.89666666667
5671.0,4.93
5646.0,4.96
5691.0,4.92
5569.66666667,5.02
5618.66666667,4.98333333333
5577.0,5.01666666667
5541.66666667,5.05
5605.66666667,4.99
5644.0,4.95666666667
5523.0,5.09
5507.66666667,5.08333333333
5651.66666667,4.95
5632.0,4.96333333333
5551.33333333,5.04
5572.0,5.02
5470.66666667,5.11666666667
5523.33333333,5.07
5602.66666667,4.99666666667
5527.66666667,5.07
5643.33333333,4.96333333333
5583.66666667,5.00666666667
5642.66666667,4.96333333333
5561.0,5.02333333333
5532.33333333,5.05666666667
5523.0,5.07
5577.0,5.02
5601.33333333,4.99
5579.33333333,5.02
5637.0,4.96
5720.33333333,4.89666666667
5604.66666667,5.0
5567.33333333,5.03333333333
5444.0,5.15333333333
5554.0,5.04333333333
5421.66666667,5.15666666667
5591.33333333,5.01
5501.33333333,5.08333333333
5442.33333333,5.14333333333
5543.66666667,5.04666666667
5499.33333333,5.09
5556.66666667,5.04
5645.66666667,4.95666666667
5459.0,5.12666666667
5440.33333333,5.16
