Throughput,latency(ms)
6274.33333333,10.19
6241.66666667,10.2533333333
6301.0,10.1533333333
6298.66666667,10.1633333333
6345.0,10.07
6262.0,10.2233333333
6242.0,10.2566666667
6179.66666667,10.3666666667
6221.66666667,10.2933333333
6343.0,10.0866666667
6333.33333333,10.1066666667
6352.0,10.0666666667
6249.33333333,10.2533333333
6231.33333333,10.26
6273.66666667,10.2066666667
6172.66666667,10.3666666667
6282.33333333,10.1866666667
6169.66666667,10.37
6360.0,10.0633333333
6274.33333333,10.2066666667
6304.66666667,10.1433333333
6161.33333333,10.3866666667
6150.33333333,10.38
6191.0,10.3766666667
6258.0,10.22
6197.66666667,10.3266666667
6144.0,10.41
6237.0,10.2633333333
6197.66666667,10.3333333333
6234.0,10.2466666667
6172.33333333,10.3733333333
6238.33333333,10.25
6261.33333333,10.2266666667
6340.0,10.0833333333
6265.66666667,10.23
6252.0,10.2466666667
6249.0,10.24
6188.0,10.3466666667
6283.33333333,10.1866666667
6210.33333333,10.3066666667
6160.0,10.3866666667
6230.33333333,10.2633333333
6137.66666667,10.4366666667
6130.66666667,10.4366666667
6171.0,10.3666666667
6045.66666667,10.5833333333
6131.66666667,10.4366666667
6140.66666667,10.4133333333
6193.0,10.3333333333
6188.0,10.3533333333
6152.66666667,10.4
6098.33333333,10.4866666667
6228.0,10.2766666667
6165.0,10.3766666667
6143.33333333,10.4066666667
6147.0,10.4133333333
6245.33333333,10.2533333333
6257.33333333,10.2233333333
6197.33333333,10.3333333333
6263.66666667,10.2133333333
6197.33333333,10.3366666667
6230.66666667,10.27
6224.66666667,10.2833333333
6247.33333333,10.25
6156.33333333,10.38
6211.0,10.31
6205.0,10.32
6177.66666667,10.36
6274.33333333,10.2033333333
6213.0,10.2966666667
6339.66666667,10.1
6302.0,10.1533333333
6199.66666667,10.3166666667
6203.66666667,10.3233333333
6179.66666667,10.3366666667
6124.66666667,10.4666666667
6205.33333333,10.3166666667
6249.33333333,10.2433333333
6317.0,10.1366666667
6146.66666667,10.4166666667
