Throughput,latency(ms)
3239.0,4.93666666667
3229.33333333,4.96333333333
3190.66666667,5.00333333333
3338.0,4.79666666667
3385.33333333,4.72666666667
3311.0,4.82333333333
3175.66666667,5.06333333333
3323.0,4.81666666667
3275.0,4.88
3361.66666667,4.76
3382.33333333,4.73
3364.66666667,4.75666666667
3246.0,4.92666666667
3344.33333333,4.78
3314.0,4.82666666667
3348.33333333,4.77333333333
3363.0,4.76
3303.66666667,4.83666666667
3331.33333333,4.80333333333
3331.0,4.8
3376.0,4.74
3302.33333333,4.84
3288.33333333,4.86333333333
3380.0,4.73333333333
3351.33333333,4.77333333333
3365.66666667,4.74666666667
3373.66666667,4.74
3348.66666667,4.77333333333
3391.33333333,4.72
3396.66666667,4.70666666667
3344.33333333,4.78333333333
3346.0,4.78666666667
3438.66666667,4.64666666667
3414.33333333,4.69
3314.66666667,4.82333333333
3336.33333333,4.79666666667
3319.66666667,4.81666666667
3390.0,4.71333333333
3380.0,4.72666666667
3336.33333333,4.79666666667
3320.33333333,4.82
3388.0,4.72333333333
3294.66666667,4.85333333333
3279.33333333,4.87333333333
3333.0,4.79666666667
3356.0,4.76333333333
3241.0,4.94
3349.0,4.77666666667
3356.0,4.76333333333
3359.0,4.76
3339.0,4.78333333333
3279.66666667,4.87666666667
3283.0,4.87333333333
3270.33333333,4.88333333333
3285.0,4.87
3296.0,4.85666666667
3346.33333333,4.77666666667
3301.33333333,4.84666666667
3351.33333333,4.76
3302.0,4.85333333333
3308.0,4.83333333333
3305.66666667,4.83333333333
3395.0,4.71666666667
3285.33333333,4.86666666667
3342.66666667,4.78333333333
3334.33333333,4.79666666667
3296.0,4.84666666667
3354.0,4.76666666667
3312.0,4.83333333333
3307.0,4.83666666667
3330.0,4.80333333333
3302.66666667,4.85333333333
3314.0,4.82
3243.0,4.92666666667
3319.66666667,4.82333333333
3280.33333333,4.88
3268.33333333,4.89333333333
3290.0,4.86666666667
3215.66666667,4.96333333333
3287.0,4.86666666667
