Throughput,latency(ms)
6119.0,8.48333333333
6131.66666667,8.48333333333
6081.0,8.55
6219.33333333,8.36
6339.0,8.21
6250.33333333,8.31333333333
6234.66666667,8.35
6214.0,8.36
6154.66666667,8.44666666667
6079.0,8.54
6244.0,8.35
6239.33333333,8.33666666667
6233.33333333,8.34
6257.33333333,8.31
6150.66666667,8.45
6263.0,8.30666666667
6126.0,8.48333333333
6153.33333333,8.46333333333
6156.33333333,8.44666666667
6205.66666667,8.36666666667
6173.33333333,8.42666666667
6194.33333333,8.39333333333
6063.66666667,8.58666666667
6121.33333333,8.48333333333
6089.33333333,8.53666666667
6105.0,8.52
6050.33333333,8.58666666667
6140.0,8.48
6225.33333333,8.34666666667
6131.0,8.48
6163.33333333,8.44333333333
6190.0,8.39333333333
6151.66666667,8.46666666667
6214.66666667,8.36
6233.66666667,8.34666666667
6191.66666667,8.39666666667
6120.33333333,8.49333333333
6160.33333333,8.44666666667
6146.33333333,8.46
6077.66666667,8.56333333333
6205.33333333,8.37333333333
6192.0,8.38666666667
6244.33333333,8.32666666667
6187.66666667,8.39666666667
6151.0,8.44666666667
6076.33333333,8.56
6094.66666667,8.53
6159.33333333,8.45333333333
6150.66666667,8.44666666667
6235.33333333,8.34
6137.33333333,8.45666666667
6199.66666667,8.39666666667
6144.66666667,8.45333333333
6173.0,8.42333333333
6246.33333333,8.33
6258.66666667,8.31
6255.0,8.32
6346.33333333,8.18666666667
6238.66666667,8.34
6192.0,8.39666666667
6201.0,8.38666666667
6183.66666667,8.41
6305.33333333,8.24333333333
6216.66666667,8.34666666667
6289.0,8.29333333333
6288.0,8.26
6123.0,8.49333333333
6212.0,8.37
6116.66666667,8.51333333333
6125.66666667,8.48666666667
6209.0,8.36666666667
6116.0,8.50333333333
6217.66666667,8.36
6214.66666667,8.36
5752.66666667,8.51333333333
6037.66666667,9.20333333333
6177.0,8.43333333333
6180.0,8.41
6247.33333333,8.31666666667
6191.66666667,8.38666666667
