Throughput,Response time (ms),Queue time (ms),Queue length
5476.0,2882.73,328.773333333,2.0
5676.0,2704.29,279.62,4.0
5806.66666667,2677.05,261.006666667,0.0
5634.0,2740.22,291.97,4.0
5715.66666667,2715.51,273.26,1.33333333333
5773.66666667,2712.47,284.046666667,6.66666666667
5520.66666667,2841.15,329.593333333,0.0
5479.66666667,2823.13333333,325.636666667,8.0
5659.66666667,2757.24666667,282.15,2.0
5647.66666667,2743.61,292.936666667,2.66666666667
5671.33333333,2752.02,281.07,4.0
5637.33333333,2785.67333333,311.38,4.66666666667
5641.66666667,2757.81333333,297.92,8.0
5623.0,2776.66,293.223333333,0.0
5609.0,2787.38333333,313.313333333,4.0
5698.33333333,2760.02666667,295.13,0.0
5569.33333333,2817.64333333,302.776666667,2.66666666667
5576.0,2808.98666667,306.22,4.33333333333
5645.0,2787.04333333,305.813333333,0.0
5746.33333333,2728.5,292.953333333,0.0
5649.66666667,2773.23333333,305.156666667,0.0
5652.0,2758.27,289.68,0.0
5636.66666667,2776.63333333,301.676666667,3.0
5724.33333333,2751.68,287.886666667,1.66666666667
5649.0,2760.01666667,312.26,0.666666666667
5709.66666667,2746.45,290.5,0.0
5713.33333333,2737.27666667,291.07,2.33333333333
5726.0,2713.82,271.886666667,0.0
5544.33333333,2835.39,322.13,0.0
5588.66666667,2798.93333333,317.73,0.0
5617.0,2736.89666667,292.41,3.0
5605.66666667,2815.86333333,306.853333333,0.0
5546.66666667,2818.28666667,314.783333333,0.666666666667
5506.66666667,2821.15,309.116666667,0.333333333333
5744.66666667,2732.12333333,281.38,0.0
5739.33333333,2734.33333333,290.23,3.0
5670.0,2759.61666667,289.13,1.0
5747.33333333,2719.68,281.25,0.0
5665.0,2762.43666667,310.726666667,0.333333333333
5555.0,2818.54666667,335.496666667,1.0
5693.33333333,2750.25666667,299.003333333,0.0
5550.0,2854.70666667,321.983333333,0.666666666667
5634.0,2736.55666667,280.916666667,3.0
5681.66666667,2749.45666667,288.786666667,4.0
5616.33333333,2847.05666667,326.96,0.0
5541.66666667,2770.96333333,318.683333333,0.0
5638.0,2792.36666667,306.246666667,2.33333333333
5656.66666667,2755.59333333,292.883333333,1.33333333333
5645.0,2754.50333333,285.546666667,4.0
5589.66666667,2779.12,318.146666667,3.66666666667
5543.0,2841.78666667,322.236666667,1.66666666667
5530.66666667,2839.83,329.3,1.33333333333
5596.33333333,2781.79333333,299.966666667,2.0
5595.33333333,2797.33,322.473333333,2.33333333333
5653.66666667,2744.5,306.343333333,0.0
5636.33333333,2747.10666667,283.453333333,0.0
5628.33333333,2783.67666667,300.823333333,0.0
5651.0,2765.55666667,286.206666667,0.0
5570.0,2814.91666667,305.696666667,4.0
5557.66666667,2787.12,288.71,2.33333333333
5580.33333333,2802.81333333,300.486666667,2.66666666667
5650.66666667,2763.34666667,294.15,1.66666666667
5602.0,2781.74,305.75,1.66666666667
5633.66666667,2760.4,289.57,1.33333333333
5749.66666667,2722.11,284.103333333,1.33333333333
5637.66666667,2766.69666667,297.99,0.333333333333
5629.33333333,2766.17,289.736666667,0.666666666667
5523.66666667,2812.32,323.403333333,1.0
5512.33333333,2836.75333333,317.863333333,1.33333333333
5513.66666667,2830.23,318.783333333,3.33333333333
5638.0,2757.65,280.763333333,0.0
5509.0,2808.28333333,307.713333333,3.0
5492.0,2825.67666667,308.113333333,4.0
5557.66666667,2777.54,289.69,0.0
5543.33333333,2802.16333333,298.656666667,2.66666666667
5552.0,2819.99,319.016666667,0.333333333333
5683.66666667,2744.75,291.573333333,0.666666666667
5515.33333333,2843.69666667,336.276666667,4.0
5429.66666667,2904.2,354.003333333,0.0
5535.0,2850.25333333,314.323333333,3.0
