Throughput,latency(ms)
6040.66666667,6.62
6153.0,6.49666666667
6045.33333333,6.61666666667
6090.33333333,6.57
6253.0,6.4
6199.66666667,6.45
6220.66666667,6.43
6195.0,6.44666666667
6116.33333333,6.54333333333
6239.66666667,6.40666666667
6044.66666667,6.61333333333
6109.0,6.55333333333
6123.33333333,6.52666666667
6176.0,6.47666666667
6122.66666667,6.53
6085.66666667,6.58333333333
6209.0,6.43666666667
6137.66666667,6.51
6090.66666667,6.56
6155.0,6.49333333333
6166.66666667,6.49666666667
6112.0,6.54666666667
6121.66666667,6.53
6172.33333333,6.48
6128.0,6.53
6084.66666667,6.58333333333
6065.66666667,6.58666666667
5994.0,6.67
5946.33333333,6.73
6169.66666667,6.48666666667
6232.66666667,6.41333333333
6210.66666667,6.44333333333
6196.33333333,6.45666666667
6151.0,6.49333333333
6155.66666667,6.50666666667
6129.66666667,6.51666666667
6156.33333333,6.49333333333
6130.0,6.53333333333
6073.66666667,6.58666666667
6192.66666667,6.46
6143.66666667,6.50333333333
6126.33333333,6.53333333333
6094.33333333,6.56
6186.33333333,6.46666666667
6121.0,6.53333333333
5946.66666667,6.72333333333
6101.0,6.55
6095.66666667,6.55666666667
6081.33333333,6.58
6058.0,6.60333333333
6081.0,6.57666666667
6071.33333333,6.59
6041.66666667,6.61666666667
6125.33333333,6.53333333333
6210.0,6.44333333333
6051.33333333,6.62
6260.33333333,6.38666666667
6187.33333333,6.45666666667
6209.33333333,6.44666666667
6137.66666667,6.52666666667
6174.0,6.47333333333
6181.33333333,6.46333333333
6139.0,6.51666666667
6055.0,6.61
6147.33333333,6.50333333333
6057.33333333,6.6
6231.66666667,6.41666666667
6231.33333333,6.42333333333
6227.33333333,6.42333333333
6070.33333333,6.59
6077.33333333,6.58
6133.33333333,6.51333333333
6145.66666667,6.51666666667
6231.33333333,6.41666666667
6117.66666667,6.54333333333
6032.66666667,6.62
6207.33333333,6.44666666667
6162.0,6.49
6060.33333333,6.60333333333
6148.0,6.50666666667
